id	replacement
5302417	3713542
5302418	4041498
5302402	5303095
5302401	5303104
5302434	3792277
5302435	4042089
5302437	3714004
5302508	4045170
5302504	3713867
5302503	4043270
5302506	4042109
5302505	4045705
5302500	285981
5302502	4045682
5302516	3711757
5302515	4041424
5302514	3713745
5302513	5302448
5302512	5309564
5302511	708362
5302510	3713837
4106772	5277048
4106778	3804075
4106776	105910
4106791	5301226
5302590	744774
5302582	5311335
5302575	5310131
4106716	3852761
4106713	3714917
4106731	3690342
4106743	3704774
4106741	5317075
4106694	5277048
5299915	801662
5299992	3801929
5299991	972282
5299990	1006004
5299988	787810
5299981	863925
5302398	3791875
5302381	5342048
5302372	702321
5299882	50071
5299884	950804
5299858	5299226
5299876	5299755
5299759	674282
5299792	3801667
5299791	5299914
5299761	985686
5299760	413026
5299577	868676
5299576	847952
5299562	183600
5299539	3806861
119241	1093202
1019478	3825348
5302982	1063411
5302976	5277389
5302965	16902
5302964	5309477
5302950	3791554
5302956	4041424
5302949	3695076
5302930	3791358
5302928	3793160
119780	642160
389952	912860
389957	56882
389960	5299473
5302652	44254
5302851	3711791
5302768	339434
5305030	5305071
890958	5310638
5305373	1067400
5305546	3811236
255220	206549
5305698	4064624
4100978	5307189
4100968	5307211
4100959	737441
4100953	5307194
4100952	4104999
4100945	4105021
4100984	4105023
4100917	3825939
4100924	3819156
4100931	3809926
4100908	5307187
4100829	3809925
4100828	4105003
4100817	305181
4100854	3809924
4100843	4105017
4100846	4105009
4100848	3819227
4100838	469858
4100875	343482
4100868	4105010
4100865	3809927
4100896	4104997
4100886	4105018
4100880	3809930
4100805	4104995
4100807	4104996
116677	5302869
4100427	3822511
4100428	3822602
4100391	3804063
4100390	3804116
4100382	846116
4100386	1018235
4100388	4097214
4100381	846114
4100380	778790
4100763	5307195
4100777	4105028
4100748	4105001
4100756	5307205
4100727	5304387
4100788	4105026
5219567	206549
4101295	3819098
4101299	3819024
4101293	3819073
4101292	3818999
4101291	3819003
4101278	3821786
4101276	3819670
4101270	3820735
4101285	3820827
4101281	909902
4101283	3820826
4101253	3820300
4101252	3822139
4101258	3822033
4101257	3820142
4101262	810525
4101246	3820351
4101241	3819744
4101240	3821119
4101242	3821509
4101249	3822016
4101344	3818417
4101341	223685
4101332	1073204
4101331	130873
4101327	5299301
4101302	3819009
4101300	3819010
4101305	3823119
4101303	3819061
4101373	856464
4101372	932607
4101376	826882
4101371	519397
4101440	4101308
4101441	1070825
4101445	3829420
4101448	3829469
4101446	909263
4101447	3829421
4101430	904065
4101437	4101306
4101439	4101312
4101466	4100731
4101464	3829483
4101469	3829489
4101450	4103291
4101404	3812328
4101407	3811100
4101427	214580
4101420	4101369
4101477	3829488
4101475	3829485
4101474	3829500
4101473	3829506
4101472	3829514
4101471	3829493
4101481	3829509
4101483	3829491
4101520	3819227
4101519	938708
4101518	4105929
4101587	3831115
4101585	5307313
4101586	3831080
5296563	799358
4101583	3831099
4101584	3831078
4101580	489159
5296549	5279502
5296596	248439
5296588	395907
5296586	1072260
5296570	516945
5219285	524651
4101646	3832221
4101645	3832264
4101649	3828779
4101648	3823747
4101641	3832175
4101640	135576
4101634	3832156
4101638	3832170
4101637	3832033
4101639	3832154
4101669	191152
4101666	3832225
4101665	3832213
4101664	4938723
4101663	3832235
4101662	5306104
4101661	3832197
4101660	3832218
4101659	3827034
4101655	417413
4101658	567769
4101652	65625
4101651	3832253
4101653	3832210
5296668	395251
4101671	5306609
5296652	746867
4101674	3824158
4101677	3824183
4101691	3824095
5296674	753698
4101694	3834860
5296696	3841974
4101612	3824250
5296780	4005382
5296930	884377
615614	4059837
615615	55994
5296861	193228
5296876	364222
4101024	737441
4101000	4104994
4101009	3809928
4101052	4104989
4101056	4105019
4101054	355043
4101057	5307213
4101042	4105031
4101045	4105000
4101092	5307210
4101079	5307191
4101106	4105033
4101116	5307200
4101140	3818991
4101149	3823417
4101142	3823431
4101143	3823449
4101144	3823419
4101145	3822880
4101146	3823142
4101148	3822744
4101139	738363
4101150	751391
4101157	739368
4101195	5306507
4101202	3822487
4101201	3822484
4101206	3822396
4101214	3819847
4101213	3819427
4101218	3819958
4101222	5305071
4101221	3819066
4101228	3819911
384393	5309210
5305844	548956
5305765	4102141
5305724	3825432
5305722	3824332
5305954	663183
890068	4918069
890461	913751
256894	256893
256892	742339
256862	42567
485713	4085490
485715	794438
5304290	4046005
5304291	4044922
5304292	606103
5304293	4045633
5304294	4045962
5304295	4045110
5304296	4045065
5304297	4041727
5304298	4054449
5304299	5309654
5304287	3711432
5304284	3792159
5304289	3711586
5304300	436542
5304302	4045125
5304301	4044922
5304304	4045220
5304362	656202
5304364	3819238
5304069	5304073
5304104	49490
5304119	773535
383407	145621
5304145	1025500
256601	395595
5304165	428804
117954	791998
932311	5318806
932278	266174
932283	266174
117871	4106076
4100181	4100246
4100186	134412
4100190	4100284
4100201	3836953
4100256	3837113
4100257	4100239
4100254	3836926
4100255	3836979
4100252	3836967
4100253	3836956
4100250	1045716
4100251	3836948
4100259	3836951
4100244	3836931
4100245	658290
4100247	134412
4100231	3837145
4100233	3836988
4100236	1045716
4100222	3837032
4100225	984161
4100229	186157
4100260	3836950
4100267	3836951
4100262	3836953
4100261	603834
4100271	658290
4100273	4100205
4100295	5307373
4100333	5307347
4100330	134411
616392	5309733
4100328	4100195
4100347	3806615
4100379	836850
4100373	4100385
4100374	3836784
4100018	5300429
4100017	5299744
117342	392368
117346	392368
117345	71884
117339	392368
4100020	3804219
4100120	4100109
4100121	4100110
931801	5309983
931935	4062330
931928	5342198
1076779	55276
560541	3755992
5297132	3850608
383133	685339
5297156	891277
560489	5279507
560309	433944
5304531	3825233
486328	76807
65710	3742558
486004	4028103
891799	4102049
257031	558325
5297228	3685613
5297235	4039293
5297231	3685015
1079407	3761463
5307663	3840732
5307635	469132
61447	3796798
114906	246641
61663	849641
5307182	493541
5307163	5307179
5307231	3818548
5307320	3831467
5307394	982765
114018	4098123
4103515	3810186
4103513	3810504
4103525	5306343
4103523	31321
4103505	3817296
4103481	3810222
4103486	3810016
4103478	3810376
4103454	3810170
4103431	3810289
4103422	1029239
4103429	3818472
4103428	145526
4103412	493000
4103499	3810103
5294280	853408
4103629	3810506
4103582	145530
4103548	3818526
4103534	3810325
4103569	4103662
4103563	3810241
4103556	3818570
5294396	5316780
489039	5299504
4103716	3817485
4103719	3813501
4103718	5306221
4103715	3817841
4103722	3818474
4103727	373468
4103723	4104302
4103700	5307240
5294371	3684476
4103758	197116
4103753	3817493
4103754	3813357
5294377	3852946
4103750	3817182
5294375	3852971
4103751	3817702
5294381	3852967
4103769	3813363
4103767	3818151
4103765	3817823
4103766	3813457
4103764	3817564
5294386	4039245
4103760	3813452
4103735	3817603
4103737	3817811
4103730	3813444
5294359	267392
4103731	3813396
5294356	3685612
4103748	3818530
5294366	3684489
5294369	3684488
4103741	3813378
4103684	3810377
4103681	5306348
4103660	3810109
4103804	3817613
4103805	3813342
4103807	4104307
4103802	3813329
4103803	3813546
4103808	3816953
4103809	3817609
4103811	3817448
4103818	3813504
4103817	3817735
4103810	3813355
4103825	3811149
4103823	3817555
4103822	5306222
4103821	3813474
4103839	974138
4103834	3813417
4103833	3818526
4103832	3817515
4103844	3818499
4103842	3813478
4103840	3813386
4103850	3813328
4103852	3817745
4103853	3817520
4103856	3813333
4103858	486326
4103862	3817458
4103868	3813318
4103866	3813825
4103874	3817525
4103875	3813503
4103870	3813306
4103877	690528
4103883	3813380
4103880	3817043
4103881	3817633
4103888	3813445
4103785	3818142
4103787	3813362
4103782	3813423
4103781	3817552
4103783	3813332
4103780	3813433
4103776	3813416
4103775	3813404
4103773	768971
4103771	3813395
4103770	3817664
4103793	4103634
5294544	321463
4103994	3818206
4103996	3818411
4103990	4104246
4103987	1007548
4103982	3818259
4103981	3816902
4103980	3831114
4103984	3817995
4103983	3818333
4103971	5306375
4103973	3818199
4103972	4104256
4103975	5305379
4103963	880577
4103964	5306374
4103967	5305395
4103968	3818425
4103965	3818396
4103966	3834448
4103950	3817533
4103951	3817806
4103953	595687
4103955	3817596
4103945	3831328
4103944	3831285
4103949	744758
4103948	3831177
4103930	3831621
4103931	3831074
4103929	3831227
4103918	5306344
4103928	5306342
4103909	3817826
4103907	3817878
4103908	3817492
4103917	3831181
4103916	3831180
4103912	758809
4103911	3817780
4103910	3817719
4103902	3813467
4103901	3813319
4103904	3818039
4103903	3813480
489303	751700
4103897	245745
4103898	3817511
4103896	5306291
4103893	3813430
4103894	3813094
4103892	3817687
4103899	3818148
489556	316534
489555	316534
489564	5310593
1079754	3811927
489993	703525
258259	3761383
113999	5277159
4103059	3829994
4103057	5222866
4103056	490813
4103055	440644
4103053	769434
4103054	3829837
4103051	490816
4103052	3830019
4103067	3829991
4103066	3829584
4103069	1067406
4103068	3829655
4103063	3829794
4103064	3830069
4103065	201264
4103061	3829997
4103079	440644
4103077	440652
4103071	440644
4103076	847415
4103074	3829636
4103089	3829800
4103082	3829975
4103086	3829687
4103087	741764
4103037	3830003
4103044	5300723
4103045	5300733
4103047	3829811
4103048	3829749
4103041	3829757
4103043	1017040
4103001	334686
4103000	3835231
4103092	769436
4103094	1067397
4103093	3829837
4103095	3829584
4103098	1067406
4103097	438738
4103099	3830028
4103199	3831003
4103192	3831061
4103190	1037957
4103194	3830970
4103195	3831045
4103170	5306563
4103171	2016
4103187	1071406
4103183	3830002
4103184	3829574
4103186	440650
4103182	4103145
4103156	3829602
4103157	1037960
4103154	3830046
4103155	3829547
4103158	3829919
4103159	1071409
4103153	461070
4103152	3829676
4103151	3829897
4103150	276653
4103166	1067399
4103167	878049
4103168	3829816
4103169	3829613
4103161	3829919
4103164	1017039
4103163	3829632
4103138	3829818
4103139	3829826
4103136	3829980
4103137	3829982
4103135	3829586
4103132	3829885
4103130	3829882
4103148	3829521
4103149	3829938
4103143	148326
4103144	461073
4103146	3829802
4103140	3830022
4103142	3829979
4103141	301473
4103111	3829975
4103112	1079760
4103114	1046168
4103117	3829548
4103116	3829714
4103119	3830030
4103118	3829986
4103120	1079760
4103124	3830007
4103122	3829748
4103121	3829650
4103128	3829870
4103126	3829887
4103125	5300736
4103129	3829964
4103106	3829615
4103105	3829521
4103104	3829655
4103103	3829884
4103102	3829679
4103101	893808
4103100	440652
4103109	1071407
4103108	3829842
4103107	3829766
4103289	909263
4103297	192635
769024	194910
4103209	4041850
4103218	3831009
4103217	3830914
4103214	3830997
4103399	3810070
4103371	3810185
4103389	3822508
4103386	3810165
4103318	4103580
4103319	4103636
4103311	4103449
4103312	4103634
4103313	4103691
4103315	5306311
4103327	4103614
4103322	4103417
4103325	4103562
4103326	4103633
4103323	3810070
4103324	4103433
4103307	769026
4103308	4103541
935094	3768254
4103350	3810415
4103369	600624
4103342	3818508
4103341	5306401
62068	1077741
4103403	5306345
1015737	89468
487936	3809425
5306732	341763
1015784	5262602
5306442	5306509
5306496	4102095
5306497	482512
5306593	5277375
5306506	3827169
5306556	3824534
5306280	5306402
5306298	4103488
5306312	4103488
5306303	83322
4101995	5306586
4101994	3825023
4101993	3823674
4101992	162647
4101991	3823655
4101958	342972
4101952	4102049
4101953	4101913
5306118	5306114
4101955	3827968
4101960	4042994
4101969	5300701
4101965	388477
4101966	3831050
4101970	5307170
4101971	3828307
4101973	3827574
4101974	3827754
4101976	3828290
4101979	5306678
4101980	3828314
4101984	5306577
4101981	831065
4101982	3823656
4101987	5306585
4101989	3824488
4101914	3827985
4101932	3834659
4101934	3831656
4101936	5306146
4101940	3823740
4101938	342966
4101939	3823738
4101892	3828873
4101891	3827625
4101890	3827467
4101893	3827849
4101874	3827785
4101873	3827225
4101872	3827147
4101871	3827639
4101870	3827096
4101879	3827543
4101877	3827173
4101876	3827748
4101875	3827122
4101883	3827175
4101882	3827347
4101884	3827892
4101881	5306454
4101880	3827435
4101886	3827540
4101889	482535
4101888	3828878
4101806	5306590
4101822	3828557
4101821	831065
4101855	4102412
4101856	891814
4101857	3827318
4101858	3827070
4101866	3827495
4101867	3827853
4101864	3827660
4101862	3827642
4101860	3827903
4101835	3830077
4101836	1080645
4101832	3831233
4101833	382610
934793	1096937
4101776	5262323
4101783	3827805
4101796	326469
934756	3810150
4101704	3825546
4101709	4101688
4101712	3834782
4101728	3828004
4101746	3825682
115522	3696513
115536	80036
115521	3696504
4102421	5299913
4102420	3807451
4102402	3828758
4102403	5222731
562708	110123
4102353	3828757
4102356	3828802
4102355	3828770
4102357	3827974
4102350	3817967
4102348	3828832
4102342	3828742
4102345	117495
4102331	3828854
4102329	3828828
4102326	3828745
4102323	3827030
4102322	3827074
4102396	3828795
4102397	4105679
4102390	3825872
4102394	3826911
4102384	3826814
4102385	3828592
4102389	4096427
4102381	317429
4102378	3826522
4102374	3824343
4102375	3825837
4102376	4102410
4102372	3820753
4102363	3828746
4102502	559560
4102504	518076
4102547	3811642
4102556	3813024
4102552	3811546
529216	581151
4102450	3830643
4102459	282216
4102445	3830188
4102444	3830809
4102441	5305745
4102449	3830390
4102448	3830165
4102447	3830627
4102473	3830399
4102472	18575
4102475	3830172
4102474	3830486
4102477	3830484
4102479	3830332
4102470	595663
4102464	3830610
4102462	242148
4102461	3830572
4102460	110717
4102498	794595
4102496	3830367
4102497	3830269
4102491	1057531
4102489	3830421
4102487	3830488
4102488	3830215
4102486	3830417
4102482	3830223
4102481	3830447
4102198	3821379
4102197	3827906
4102195	3828754
4102196	3828753
4102194	3828748
4102188	3827087
4102182	3828834
4102184	3826062
4102179	3828872
4102176	3828842
4102175	3828825
4102171	3828815
4102165	3828750
4102164	3823888
4102167	3823799
4102166	3828847
4102163	3823992
4102151	3827697
4102157	3824335
4102158	3828786
4102159	5306477
4102140	3821542
4102142	3827537
4102149	3816115
4102135	5306443
4102139	3824388
4102127	317429
4102124	5306472
4102118	3828607
4102111	3830668
4102113	3826842
4102115	5222747
4102108	3828880
4102107	3827078
4102106	3827945
4102105	317429
4102103	3828794
4102309	3834622
4102306	3828761
4102301	3828809
4102303	3827971
4102319	3827362
4102299	3828806
4102290	3827316
4102291	4101801
4102286	3826212
4102282	3834770
4102283	3828864
4102284	3823614
4102280	3833414
4102251	3834127
4102257	4042873
4102254	3827975
4102240	3828741
4102247	3834889
4102243	3828844
4102244	800864
4102242	678645
4102273	38798
4102275	3827218
4102279	3816136
4102267	3825765
4102213	3826431
4102219	3828735
4102218	3834681
4102202	3834678
4102201	3828808
4102205	3826591
4102230	4101817
4102236	3824314
4102222	3834864
4102221	3830542
4102220	3828740
4102226	3830438
4102225	343967
4102227	3828829
4102831	3811130
4102832	905844
4102834	5305471
4102829	3812300
4102813	5342144
4102814	314624
4102879	322345
4102874	3812259
4102865	3812622
4102867	3819628
4102868	3813028
4102855	3812810
4102850	3811849
4102898	3811895
562333	342910
4102913	3812771
4102915	174131
4102912	174125
4102908	635332
4102900	3812040
4102932	174132
4102921	949868
4102940	979677
4102974	3812365
4102972	3811236
4102977	3812772
4102975	3811400
4102961	979680
4102966	5305494
4102993	3811581
4102994	3811785
4102992	5305606
4102990	351450
4102997	111534
4102998	3836496
259158	5300431
4102985	5342144
4102989	3811641
562266	4100291
4102676	3811641
4102675	3813195
4102674	3811772
4102673	3813074
4102672	3811336
4102671	5305524
4102679	553243
4102678	1040005
4102664	3813064
4102663	988325
4102665	1025235
4102661	3812508
4102651	3813135
4102654	361707
4102653	3811200
4102659	987364
4102658	3812706
4102656	513495
4102642	32158
4102644	3813181
4102643	3813206
4102645	3812085
4102648	3812344
4102647	3812390
4102649	83695
4102635	3811204
4102631	3811045
4102627	3812901
4102628	3812872
4102629	1025236
4102625	5305506
4102626	905842
4102620	3812240
4102621	3811521
4102614	448651
4102613	3812702
4102617	3811048
4102610	3812342
4102609	635332
4102603	979680
4102600	3812057
4102580	5305582
4102585	3812023
4102583	748423
4102587	3812832
4102591	3812969
4102594	5305586
4102596	3811034
4102564	3812883
4102576	3811034
4102577	3812285
4102571	3811792
4102572	3812307
4102709	83693
4102715	411509
4102718	1025237
4102712	937166
4102714	448649
4102713	3812316
4102707	3812800
4102706	3812090
4102705	939848
4102704	3812148
4102779	1040007
4102778	3818575
4102777	496567
4102772	3812147
4102770	3811154
4102776	3811228
4102775	3811436
4102774	885598
4102773	3811781
4102767	3813082
4102766	83691
4102769	1040004
4102768	3811580
4102763	3817530
4102762	539951
4102765	3811839
4102764	3812912
4102796	3833016
4102732	682968
4102735	127165
4102736	3818578
4102737	869702
4102720	448656
4102721	67421
4102722	3811205
4102723	1025238
4102724	1025239
4102725	3812743
4102726	3811126
4102727	3811860
4102728	324705
4102757	5305497
4102758	3811683
4102740	5342144
4102741	531890
4102743	5342144
4102745	3811665
4102687	936963
4102688	3812260
4102685	3813169
4102686	784421
4102684	3813224
4102681	83694
4102690	3812123
4102696	5305513
4102697	3813189
4102698	3812964
4102692	3811549
4102695	3811203
385367	5342206
529904	4102558
488550	302984
529720	5296914
980444	743045
4102023	317429
4102020	3830954
4102007	516304
4102009	622753
4102003	3828253
4102002	3828279
4102001	5300701
4102019	388477
4102014	986438
4102013	986438
4102062	662851
4102068	3827687
4102071	866533
4102075	3828860
4102074	3828799
4102076	3827115
4102078	3826944
4102079	3828777
4102051	4102049
4102050	3827968
4102054	3827968
4102086	3827115
4102081	3814897
4102088	3823953
4102097	3827943
4102092	94186
4102093	3825950
4102098	3825935
980580	5307539
980595	5307552
562970	789771
1078973	838186
1078965	1078966
112867	3842648
570279	571488
75272	787497
626843	817949
626428	3757854
5293164	271535
5293165	271521
5293162	271534
808560	351360
809125	3704256
809385	5310316
300188	5306172
300187	5306170
841112	404418
113174	113172
113832	199302
713797	194415
713796	194415
74833	314596
715745	3800707
625737	3712076
715677	390211
74327	16700
111809	5317335
111812	60259
74178	3754736
571215	3833907
809629	5299256
842727	3807329
301581	123512
301580	846607
842563	668437
5292134	343685
5292148	5292172
5292200	1039487
5292201	1039487
5292227	363292
842340	581151
570993	2811016
570995	2810998
303041	735971
303040	206549
214357	4096537
110716	1040966
110719	5305730
624514	5307501
624535	5306229
73143	364216
970707	3808440
970676	147302
572976	5299022
572978	5299023
5291548	478567
5291543	4086708
5291698	3712356
5291699	3712956
5291688	3744600
5291697	5309360
5291696	485228
5291686	4077682
5291705	4045367
5291704	862112
5291701	3711995
5291707	3789071
5291706	5309477
5291709	3712513
5291708	5277085
72386	378094
5291729	4054918
624789	1024208
624788	971148
5291914	3699597
5291941	5310510
431742	3828429
573730	440644
713069	5315270
573224	5315543
71774	5317727
71572	3789246
303862	5277153
623761	5296629
71185	5296601
972183	374130
972444	419534
718625	5310423
718636	4062533
718292	184957
718291	184957
433002	3836842
433134	450294
216723	17236
216726	581151
216733	581151
216734	5306149
804235	938122
433837	330510
622882	622876
622879	254930
622290	49490
622292	793446
70736	5294310
70716	4105230
70879	3700621
70884	3700632
70234	5262602
971089	950674
971218	737682
217532	205812
971922	5296610
805805	465113
805144	5300331
432904	838592
432828	5304112
621809	5296590
435466	3849485
218914	789765
218560	5299481
435738	3823576
218471	5316534
806038	1071786
716765	282351
435971	670818
716960	5310610
436256	5303795
974703	465230
620426	786288
219837	363292
219858	5303243
434507	5304249
434504	5304251
434510	5304248
717380	5306228
717392	186157
973744	5310610
1070406	1070407
480208	1039487
480209	1039487
1070160	753695
973053	973052
1070238	420171
3732292	3697988
3732284	3697425
3732281	3746626
3732285	3747058
4057848	739625
4057847	273612
4057840	3703900
4057841	5317378
4057839	344957
4057857	3703783
4057859	3703724
4057853	1015757
4057850	3703797
4057852	508197
4057800	3703731
3732353	3697954
3732364	3697316
4057875	4039833
4057861	635292
4057860	3703218
4057862	739625
3732381	3716774
4057885	3830926
3732307	538157
3732305	3749977
3732316	3699147
4057730	3703825
3732237	3697864
3732211	3697308
3732217	3746307
4057766	3798234
4057763	4056200
3732249	3746829
3732250	5277255
3732257	3697825
4057603	4080693
4057618	4054393
4057631	4057680
4057653	3704519
4057657	3738178
4057656	3704532
3732569	5319045
4057667	3704528
3732578	3691549
4057668	3695650
3732575	4080700
4057663	3704573
4057664	3704544
3732572	3692896
3732571	3691536
4057691	4057682
3732583	359509
3732582	566309
4057688	3704531
4057687	90712
3732593	3733395
3732526	3750211
3732549	913804
3732547	3732924
3732506	5319138
3818007	3824005
4057524	55310
4057520	915761
4057521	5317272
800710	1098335
800703	294526
4057501	4083728
3732498	3691530
3732496	3710092
4057572	911772
4057575	4054904
4057562	3699265
3732479	3692861
4057555	3701128
4057552	3701125
4057550	3701120
4057558	3756251
3732443	4083799
4057541	4060338
4057546	4057644
4057547	3701119
3732434	3697738
4057596	3699795
4057589	4054366
3732717	4067557
3732712	3710103
3732731	3691555
3732725	3733526
3732749	3733962
4057463	3702744
3732779	3738186
4057473	4058051
3732797	3733961
4057427	4046396
4057451	4059341
4057450	716766
4057405	339932
4057406	3700742
4057407	398118
3732631	3734074
3732613	3734073
4057382	4041107
4057395	946399
4057394	4060805
3732677	3696551
4057366	5317290
3732663	4080709
4057370	5317252
3732652	3733919
4057344	3797445
4057342	838968
3732651	3692867
4057359	3703075
4057354	4059031
4057339	521296
4057338	788384
4057306	3789667
3732683	3691539
4057313	124568
4057318	979605
800456	183731
3732929	5319125
4057190	915761
4057195	873099
4057192	5317323
3732935	3733224
3732932	3738167
4057181	4059310
4057184	3701457
4057183	4059325
3732950	3738987
4057232	3720419
3732973	3729246
4057264	728368
4057262	728368
4057270	137089
3732967	4078370
3732966	4080696
3732965	3733558
3732999	4077471
4057292	3702280
3732984	1082189
4057204	3701808
4057206	3701785
4057208	3701648
4057202	5317322
4057216	838968
4057219	406461
3732821	3733964
4057075	523791
3732809	3732828
3732812	3734063
3732810	3728343
4057066	3789894
4057127	3701541
309208	596368
4057132	4059331
4057134	4051793
4057136	3703071
3732891	3738112
4057108	4059315
3732885	3733977
4057118	3701742
4057115	3701526
4057161	3702254
4057160	3702272
4057165	4059329
4057163	3702273
4057169	3701553
4057168	5317318
4057167	859279
4057171	3711379
4057174	5317082
4057179	3702252
3732866	868056
4057146	3691494
4057143	4059368
4057142	4059280
4057157	3699235
4057156	4059232
4057158	3701459
4057152	3702284
3732848	3692931
3732847	3732702
3818514	3831078
800234	3813690
3818595	3818642
3818607	3818708
3818657	3818625
3818663	3818242
3818666	3818628
3818674	3818206
3818676	3818598
3818688	3818628
3818613	3818785
3818620	3818748
3818633	3818667
800143	5277248
3818637	3818247
3818643	3818594
3818645	3818216
3818641	3810228
3818729	849641
3818725	616732
3818726	3818256
3818723	3818259
3818724	3818225
3818722	3818743
3818717	236960
3818714	3818251
3818755	3810325
3818758	3818217
3818756	3819451
3818760	3809868
3818761	3818589
3818734	31324
3818730	3818642
3818738	5305379
3818739	3818632
3818745	3818751
3818747	3817395
3818741	3818614
3818791	3832062
3818792	3827555
3818774	3818267
3818771	208795
3818787	3827766
3818780	532159
3818809	3818821
3818828	3802020
3818814	320122
3818844	4068903
3818840	4041850
3818857	1057281
3818855	1066798
3818854	4041850
3818867	4102032
3818864	4103207
3818876	3830983
3818877	3830933
3818887	4069002
3818891	1066798
3818899	4069017
3818164	3818345
3818163	5306375
3818161	3818548
3818168	3818435
3818165	3817555
3818170	3818390
3818171	3818442
3818159	3818351
3818160	3818350
3818146	3831074
3818139	3831082
3818102	5306276
3818182	3818318
3818181	3818090
3818180	3818356
3818172	3818311
3818178	3818419
3818176	3818361
3818177	3817841
3818190	3818385
3818193	3818456
3818183	3818391
3818185	3818373
3818188	3818339
3818189	3818432
3818196	3818300
3818263	3818359
3818252	3826992
3818226	3826422
3818224	3826635
3818231	806441
3818234	1007535
3818201	3818385
3818200	3818315
3818203	3818331
3818368	887971
3818399	3818298
3818382	5305383
3818377	4095568
3818304	3818530
3818455	4103404
4057930	167926
3818471	3818385
3818492	887971
4057940	4058026
3818416	3818194
3818430	887971
3818437	3818386
3779051	3750952
3779057	3772330
3779048	205487
3779030	4064481
164082	3704426
3779091	5314167
3779086	292310
3779084	3774833
3779082	5314259
3779078	3768904
3779107	984265
164037	465230
3779104	4066893
3779166	205487
3779123	3750952
3779125	3754066
3779111	9676
3779113	3778175
3779147	4928503
3779195	3775366
3779211	5314259
3817799	3813483
3817793	3813500
3817791	1013897
3817792	1097685
3817782	3818548
3779239	971147
3779240	718186
3779246	39311
3779290	205487
3779276	3778155
3779275	337032
3817712	3811450
3817742	3818151
3817741	5307344
3779332	205487
3779311	5314247
3817732	3818546
3779314	565076
3779356	328900
3779354	754743
3817641	3818149
3779364	153044
3817645	3813422
3779366	126181
3817673	3818493
3817679	3818385
3817676	487937
3817698	232304
3779399	3778443
3817690	3818148
3817682	887971
3779449	273138
3779434	624018
3817619	3818232
3817639	3818524
3779497	126185
3779484	965993
3779486	188040
3779488	188040
3817992	4103497
3779547	10559
3779545	965993
3779534	93332
3779533	3769638
3779529	4069447
3779526	126181
3779525	4069460
3779515	112473
3817933	5306348
3779506	3779750
3817887	5306375
3817800	768970
3817831	3811436
164632	687659
3779702	516209
3779784	615622
3779783	3776985
3779843	422203
3779840	422203
4057007	264388
3779871	3781520
3779881	572804
4057058	4056800
4057042	3789667
4057037	137089
164804	44811
164802	44811
3779965	3779455
3779914	422203
3779948	3779452
3733004	3738153
3733107	3733985
3733122	3733979
3733113	3738140
3733050	3729328
3733064	4078365
3733062	3733951
3733078	3733987
3733015	3732563
3733017	4080694
3733013	3734065
3733029	3734047
3733037	3732650
3733049	3732555
3733045	4078365
3733097	3738159
3733212	3733969
3733216	3738163
3733219	3734053
3733207	3738989
3733174	4080702
3733180	4078363
3733154	4080730
3733169	3734048
3733167	3733967
3733165	3733995
3733149	3738124
3733309	4080700
3733324	3730270
3733326	3743702
3733320	3728322
3733312	4080704
3733336	3733980
3733359	3733948
3733256	3738977
3733291	3735335
3733299	3734062
3733406	467017
3733404	3732941
3733444	3734052
3733439	3733992
3733424	4077242
3733479	3733952
3733474	3733982
3733466	3738640
3733469	3734056
3733380	3738771
3733384	3734058
975296	1031400
4058928	3703155
4058937	3700446
4058938	487315
4058935	4058829
4058936	4058822
4058939	3700597
3731212	3697775
3731211	3697426
3731218	5277276
3731229	3697303
3731277	3737457
3731271	3746967
4058952	3700455
3731280	3697314
4058987	3700628
3731232	3697668
4058993	4058967
4058992	4058964
3731257	3697503
3731260	4077548
4058817	4058943
3731090	3697258
975375	5294349
3731103	3797787
3731105	5303353
3731174	4093003
4058858	983007
4058845	3831204
3731156	3697283
3731158	868559
3731155	3697331
3731162	3697543
3731148	3697779
3731143	3697597
3731110	3697386
4058874	4058988
3731013	3697539
3731033	3697469
3731035	3697486
3731038	3697644
3731056	4053087
3731062	5277255
3731068	3697903
3731607	3797550
3731681	3697629
3731680	3697926
3731689	3697399
3731686	3697487
3731678	3733846
3731695	3732417
3731641	3798056
3731639	3697704
3731652	3749882
3731657	3745331
3731656	3697296
4058415	837861
4058410	3700982
4058407	4058400
3731598	3697404
4058401	3701067
4058456	3700636
4058454	98076
4058461	5317049
4058462	3700642
3731576	3697497
4058444	5317065
4058448	5317063
3731532	3797753
4058479	3701100
4058478	3706695
4058477	153816
3731528	3697626
4058480	4059030
4058484	147747
4058483	3703085
4058485	3700700
437404	743297
437405	3823618
3731470	3747589
3731475	3737808
3731490	3697595
3731491	3697868
3731420	3716700
3731442	3697994
3731463	3746388
3731457	3745879
3731380	630079
3731386	3745543
3731370	3697537
3731362	3747411
3731397	3697521
3817499	3817871
3817426	3818118
3817408	3817665
3817411	670979
3817474	245742
3817479	3813408
3817440	232304
3817447	3818534
3817453	3813359
3817459	5306403
3731992	3697695
3817527	771512
3817529	3813395
3731959	3697688
3731958	650643
3731951	3697810
3731950	3697268
3817537	3818135
3817539	3816916
3731988	3697984
3731987	3747647
3731983	3797628
3817553	3813426
3817563	3810854
3817561	3818533
3731911	3697898
3731912	3697257
