name	|	uid	|	type	|	uniqname	|	sourceinfo	|	
Sinclairia klattii	|	1227344	|	synonym	|	Sinclairia klattii (synonym for Sinclairiopsis klattii)	|	ncbi:1227344	|	
Liabellum palmerii	|	1227316	|	synonym	|	Liabellum palmerii (synonym for Liabellum palmeri)	|	ncbi:1227316	|	
Sinclairia palmeri	|	1227316	|	synonym	|	Sinclairia palmeri (synonym for Liabellum palmeri)	|	ncbi:1227316	|	
Liabum angustissimum	|	207904	|	synonym	|	Liabum angustissimum (synonym for Liabellum angustissimum)	|	ncbi:207904	|	
Sinclairia angustissima	|	207904	|	synonym	|	Sinclairia angustissima (synonym for Liabellum angustissimum)	|	ncbi:207904	|	
Sinclairia cervina	|	1227315	|	synonym	|	Sinclairia cervina (synonym for Liabellum cervinum)	|	ncbi:1227315	|	
Lactuca czerepanovii	|	511234	|	synonym	|	Lactuca czerepanovii (synonym for Steptorhamphus czerepanovii)	|	ncbi:511234	|	
Hypochoeris	|	58643	|	synonym	|	Hypochoeris (synonym for Hypochaeris)	|	ncbi:58643	|	
Taeckholmia	|	50190	|	synonym	|	Taeckholmia (synonym for Sonchus)	|	ncbi:50190	|	
Malcothrix	|	122583	|	misspelling	|	Malcothrix (synonym for Malacothrix)	|	ncbi:122583	|	
Gundelia sp. BG-2009a	|	693108	|	includes	|	Gundelia sp. BG-2009a (synonym for Gundelia aragatsi)	|	ncbi:693108	|	
Gundelia torunerfortii	|	165083	|	misspelling	|	Gundelia torunerfortii (synonym for Gundelia tournefortii)	|	ncbi:165083	|	
Platycarpha carlinoides	|	259887	|	synonym	|	Platycarpha carlinoides (synonym for Platycarphella carlinoides)	|	ncbi:259887	|	
Chaptalia pilosellloides	|	1898442	|	misspelling	|	Chaptalia pilosellloides (synonym for Chaptalia piloselloides)	|	ncbi:1898442	|	
Adenocaulon himalacium	|	41468	|	misspelling	|	Adenocaulon himalacium (synonym for Adenocaulon himalaicum)	|	ncbi:41468	|	
Adenocaulon chilensis	|	496617	|	misspelling	|	Adenocaulon chilensis (synonym for Adenocaulon chilense)	|	ncbi:496617	|	
Mutisia hieronymii	|	130275	|	misspelling	|	Mutisia hieronymii (synonym for Mutisia hieronymi)	|	ncbi:130275	|	
Mutisea orbigynana	|	909280	|	misspelling	|	Mutisea orbigynana (synonym for Mutisia orbignyana)	|	ncbi:909280	|	
Gerbera sp. Albach 22	|	13547	|	includes	|	Gerbera sp. Albach 22 (synonym for Gerbera jamesonii)	|	ncbi:13547	|	
Piloselloides hirsuta	|	41622	|	synonym	|	Piloselloides hirsuta (synonym for Gerbera piloselloides)	|	ncbi:41622	|	
Gerbera hybrid cv. 'Terra Nero'	|	18101	|	includes	|	Gerbera hybrid cv. 'Terra Nero' (synonym for Gerbera hybrid cultivar)	|	ncbi:18101	|	
Gerbera hybrid cv. 'Terra Regina'	|	18101	|	includes	|	Gerbera hybrid cv. 'Terra Regina' (synonym for Gerbera hybrid cultivar)	|	ncbi:18101	|	
Gerbera hybrida	|	18101	|	genbank synonym	|	Gerbera hybrida (synonym for Gerbera hybrid cultivar)	|	ncbi:18101	|	
Gerbera hybrida cultivar	|	18101	|	misspelling	|	Gerbera hybrida cultivar (synonym for Gerbera hybrid cultivar)	|	ncbi:18101	|	
Gerbera x sp.	|	18101	|	misspelling	|	Gerbera x sp. (synonym for Gerbera hybrid cultivar)	|	ncbi:18101	|	
Piloselloides cordata	|	130297	|	synonym	|	Piloselloides cordata (synonym for Gerbera cordata)	|	ncbi:130297	|	
Leibnitzia nepalense	|	909278	|	synonym	|	Leibnitzia nepalense (synonym for Leibnitzia nepalensis)	|	ncbi:909278	|	
Gerbera anandria	|	41596	|	synonym	|	Gerbera anandria (synonym for Leibnitzia anandria)	|	ncbi:41596	|	
Leibnitzia seemannii	|	130265	|	synonym	|	Leibnitzia seemannii (synonym for Leibnitzia lyrata)	|	ncbi:130265	|	
Trichocline spathulata	|	1231700	|	synonym	|	Trichocline spathulata (synonym for Amblysperma spathulata)	|	ncbi:1231700	|	
Aphylloclados spartioides	|	496618	|	synonym	|	Aphylloclados spartioides (synonym for Aphyllocladus spartioides)	|	ncbi:496618	|	
Aphylloclados san-martinianus	|	130237	|	synonym	|	Aphylloclados san-martinianus (synonym for Aphyllocladus san-martinianus)	|	ncbi:130237	|	
Aphylloclados sanmartinianus	|	130237	|	synonym	|	Aphylloclados sanmartinianus (synonym for Aphyllocladus san-martinianus)	|	ncbi:130237	|	
Aphyllocladus sanmartinianus	|	130237	|	synonym	|	Aphyllocladus sanmartinianus (synonym for Aphyllocladus san-martinianus)	|	ncbi:130237	|	
Chucoa ilicifolia	|	882373	|	synonym	|	Chucoa ilicifolia (synonym for Onoseris ilicifolia)	|	ncbi:882373	|	
Onoseris sagittatis	|	49742	|	misspelling	|	Onoseris sagittatis (synonym for Onoseris sagittata)	|	ncbi:49742	|	
Onoseris sagittatus	|	49742	|	synonym	|	Onoseris sagittatus (synonym for Onoseris sagittata)	|	ncbi:49742	|	
Lycoseris latifolia	|	1475418	|	synonym	|	Lycoseris latifolia (synonym for Lycoseris triplinervia)	|	ncbi:1475418	|	
Trixis californicum	|	41655	|	synonym	|	Trixis californicum (synonym for Trixis californica)	|	ncbi:41655	|	
Perezia mandoni	|	711038	|	synonym	|	Perezia mandoni (synonym for Perezia mandonii)	|	ncbi:711038	|	
Acourtia microcephala	|	40565	|	synonym	|	Acourtia microcephala (synonym for Perezia microcephala)	|	ncbi:40565	|	
Perezia foncki	|	711029	|	synonym	|	Perezia foncki (synonym for Perezia fonckii)	|	ncbi:711029	|	
Perezia cardunceiloides	|	711025	|	synonym	|	Perezia cardunceiloides (synonym for Perezia carduncelloides)	|	ncbi:711025	|	
Perezia pedicularifolia	|	516732	|	misspelling	|	Perezia pedicularifolia (synonym for Perezia pedicularidifolia)	|	ncbi:516732	|	
Perezia prenanthoides	|	711042	|	synonym	|	Perezia prenanthoides (synonym for Calorezia prenanthoides)	|	ncbi:711042	|	
Perezia nutans	|	711040	|	synonym	|	Perezia nutans (synonym for Calorezia nutans)	|	ncbi:711040	|	
Nassauvia acerosa	|	711018	|	synonym	|	Nassauvia acerosa (synonym for Calopappus acerosus)	|	ncbi:711018	|	
Panphalea heterophylla	|	460344	|	synonym	|	Panphalea heterophylla (synonym for Pamphalea heterophylla)	|	ncbi:460344	|	
Panphalea bupleurifolia	|	460343	|	synonym	|	Panphalea bupleurifolia (synonym for Pamphalea bupleurifolia)	|	ncbi:460343	|	
Panphalea cardaminifolia	|	711022	|	synonym	|	Panphalea cardaminifolia (synonym for Pamphalea cardaminifolia)	|	ncbi:711022	|	
Perezia lanigera	|	711034	|	synonym	|	Perezia lanigera (synonym for Burkartia lanigera)	|	ncbi:711034	|	
Ainsliaea macroclinidioides var. okinawaensis	|	418272	|	synonym	|	Ainsliaea macroclinidioides var. okinawaensis (synonym for Ainsliaea macroclinidioides var. okinawensis)	|	ncbi:418272	|	
Brachylaena rotundata	|	1237404	|	misspelling	|	Brachylaena rotundata (synonym for Brachylaena discolor var. rotundata)	|	ncbi:1237404	|	
Chamaeleon macrophyllus	|	512622	|	synonym	|	Chamaeleon macrophyllus (synonym for Carlina macrophylla)	|	ncbi:512622	|	
Carlina corymbosa subsp. curetum	|	538482	|	synonym	|	Carlina corymbosa subsp. curetum (synonym for Carlina curetum)	|	ncbi:538482	|	
Carlina macrocephala subsp. nebrodensis	|	538494	|	synonym	|	Carlina macrocephala subsp. nebrodensis (synonym for Carlina nebrodensis)	|	ncbi:538494	|	
Carlina nebrodense	|	538494	|	synonym	|	Carlina nebrodense (synonym for Carlina nebrodensis)	|	ncbi:538494	|	
Chamaeleon gummifer	|	143183	|	synonym	|	Chamaeleon gummifer (synonym for Carlina gummifera)	|	ncbi:143183	|	
Carlina diaea	|	538483	|	synonym	|	Carlina diaea (synonym for Carlina diae)	|	ncbi:538483	|	
Carlina acenthifolia	|	143181	|	misspelling	|	Carlina acenthifolia (synonym for Carlina acanthifolia)	|	ncbi:143181	|	
Carlina corymbosa subsp. graeca	|	538487	|	synonym	|	Carlina corymbosa subsp. graeca (synonym for Carlina graeca)	|	ncbi:538487	|	
Atractylis ovata	|	41486	|	synonym	|	Atractylis ovata (synonym for Atractylodes lancea)	|	ncbi:41486	|	
Atractylodes japonica	|	41486	|	synonym	|	Atractylodes japonica (synonym for Atractylodes lancea)	|	ncbi:41486	|	
Atractylodes ovata	|	41486	|	synonym	|	Atractylodes ovata (synonym for Atractylodes lancea)	|	ncbi:41486	|	
Atractytlodes japonica	|	41486	|	misspelling	|	Atractytlodes japonica (synonym for Atractylodes lancea)	|	ncbi:41486	|	
Atryactylis lancea	|	41486	|	synonym	|	Atryactylis lancea (synonym for Atractylodes lancea)	|	ncbi:41486	|	
Atractylodes coreana	|	69405	|	synonym	|	Atractylodes coreana (synonym for Atractylodes koreana)	|	ncbi:69405	|	
Atractylodes macrocephla	|	265785	|	misspelling	|	Atractylodes macrocephla (synonym for Atractylodes macrocephala)	|	ncbi:265785	|	
Saussurea ceratocarpa	|	254905	|	synonym	|	Saussurea ceratocarpa (synonym for Lipschitziella ceratocarpa)	|	ncbi:254905	|	
Galactites tomentosa	|	92911	|	synonym	|	Galactites tomentosa (synonym for Galactites tomentosus)	|	ncbi:92911	|	
Onopordon nervosum	|	313534	|	synonym	|	Onopordon nervosum (synonym for Onopordum nervosum)	|	ncbi:313534	|	
Onopordon tauricum	|	314014	|	synonym	|	Onopordon tauricum (synonym for Onopordum tauricum)	|	ncbi:314014	|	
Onopordon leptolepis	|	143217	|	synonym	|	Onopordon leptolepis (synonym for Onopordum leptolepis)	|	ncbi:143217	|	
Lamyropappus schacaptaricus	|	313525	|	synonym	|	Lamyropappus schacaptaricus (synonym for Lamyropappus schakaptaricus)	|	ncbi:313525	|	
Jurinea sp. Dogan 1008	|	543367	|	includes	|	Jurinea sp. Dogan 1008 (synonym for Jurinea turcica)	|	ncbi:543367	|	
Jurinea antunowi	|	1496616	|	synonym	|	Jurinea antunowi (synonym for Jurinea antonowii)	|	ncbi:1496616	|	
Jurinea aucheriana	|	540775	|	synonym	|	Jurinea aucheriana (synonym for Jurinea aucherana)	|	ncbi:540775	|	
Jurinea sp. Duran 6170	|	543368	|	includes	|	Jurinea sp. Duran 6170 (synonym for Jurinea tortumensis)	|	ncbi:543368	|	
Saussurea deltoidea	|	243811	|	synonym	|	Saussurea deltoidea (synonym for Himalaiella deltoidea)	|	ncbi:243811	|	
Saussurea nivea	|	258794	|	synonym	|	Saussurea nivea (synonym for Himalaiella nivea)	|	ncbi:258794	|	
Saussurea albescens	|	258789	|	synonym	|	Saussurea albescens (synonym for Himalaiella albescens)	|	ncbi:258789	|	
Saussurea auriculata	|	243808	|	synonym	|	Saussurea auriculata (synonym for Himalaiella auriculata)	|	ncbi:243808	|	
Cousinia lappacea	|	254683	|	synonym	|	Cousinia lappacea (synonym for Arctium lappaceum)	|	ncbi:254683	|	
Cousinia pentacanthoides	|	1006347	|	synonym	|	Cousinia pentacanthoides (synonym for Arctium pentacanthoides)	|	ncbi:1006347	|	
Arctium palladini	|	1006345	|	synonym	|	Arctium palladini (synonym for Arctium palladinii)	|	ncbi:1006345	|	
Cousinia grandifolia	|	254680	|	synonym	|	Cousinia grandifolia (synonym for Arctium grandifolium)	|	ncbi:254680	|	
Cousinia pallidivirens	|	317050	|	synonym	|	Cousinia pallidivirens (synonym for Arctium pallidivirens)	|	ncbi:317050	|	
Cousinia tomentella	|	526046	|	synonym	|	Cousinia tomentella (synonym for Arctium tomentellum)	|	ncbi:526046	|	
Hypacanthium echinopifolium	|	254697	|	synonym	|	Hypacanthium echinopifolium (synonym for Arctium echinopifolium)	|	ncbi:254697	|	
Cousinia chlorantha	|	525951	|	synonym	|	Cousinia chlorantha (synonym for Arctium chloranthum)	|	ncbi:525951	|	
Cousinia eriophora	|	254703	|	synonym	|	Cousinia eriophora (synonym for Arctium eriophorum)	|	ncbi:254703	|	
Schmalhausenia nidulans	|	254703	|	synonym	|	Schmalhausenia nidulans (synonym for Arctium eriophorum)	|	ncbi:254703	|	
Cousinia korshinskyi	|	525987	|	synonym	|	Cousinia korshinskyi (synonym for Arctium korshinskyi)	|	ncbi:525987	|	
Cousinia pseudarctium	|	526016	|	synonym	|	Cousinia pseudarctium (synonym for Arctium pseudarctium)	|	ncbi:526016	|	
Cousinia albertii	|	254671	|	synonym	|	Cousinia albertii (synonym for Arctium albertii)	|	ncbi:254671	|	
Cousinia egregia	|	525964	|	synonym	|	Cousinia egregia (synonym for Arctium egregium)	|	ncbi:525964	|	
Cousinia macilenta	|	525998	|	synonym	|	Cousinia macilenta (synonym for Arctium macilentum)	|	ncbi:525998	|	
Cousinia abolinii	|	525926	|	synonym	|	Cousinia abolinii (synonym for Arctium abolinii)	|	ncbi:525926	|	
Cousinia triflora	|	254694	|	synonym	|	Cousinia triflora (synonym for Arctium triflorum)	|	ncbi:254694	|	
Cousinia arctioides	|	525936	|	synonym	|	Cousinia arctioides (synonym for Arctium arctioides)	|	ncbi:525936	|	
Cousinia horrescens	|	554210	|	synonym	|	Cousinia horrescens (synonym for Arctium horrescens)	|	ncbi:554210	|	
Cousinia korolkovii	|	525986	|	synonym	|	Cousinia korolkovii (synonym for Arctium korolkowii)	|	ncbi:525986	|	
Cousinia korolkowii	|	525986	|	synonym	|	Cousinia korolkowii (synonym for Arctium korolkowii)	|	ncbi:525986	|	
Cousinia anomala	|	525933	|	synonym	|	Cousinia anomala (synonym for Arctium anomalum)	|	ncbi:525933	|	
Cousinia medians	|	526706	|	synonym	|	Cousinia medians (synonym for Arctium medians)	|	ncbi:526706	|	
Cousinia umbrosa	|	254695	|	synonym	|	Cousinia umbrosa (synonym for Arctium umbrosum)	|	ncbi:254695	|	
Cousinia karatavica	|	254682	|	synonym	|	Cousinia karatavica (synonym for Arctium karatavicum)	|	ncbi:254682	|	
Cousinia vavilovii	|	554253	|	synonym	|	Cousinia vavilovii (synonym for Arctium vavilovii)	|	ncbi:554253	|	
Cousinia pentacantha	|	1006346	|	synonym	|	Cousinia pentacantha (synonym for Arctium pentacanthum)	|	ncbi:1006346	|	
Cousinia fedtschenkoana	|	929499	|	synonym	|	Cousinia fedtschenkoana (synonym for Arctium fedtschenkoanum)	|	ncbi:929499	|	
Cousinia refracta	|	526023	|	synonym	|	Cousinia refracta (synonym for Arctium refractum)	|	ncbi:526023	|	
Cousinia schmalhausenii	|	1006348	|	synonym	|	Cousinia schmalhausenii (synonym for Arctium schmalhausenii)	|	ncbi:1006348	|	
Cousinia amplissima	|	525932	|	synonym	|	Cousinia amplissima (synonym for Arctium amplissimum)	|	ncbi:525932	|	
Hypacanthium evidens	|	1006351	|	synonym	|	Hypacanthium evidens (synonym for Arctium evidens)	|	ncbi:1006351	|	
Ptilostemon diacantha	|	313540	|	synonym	|	Ptilostemon diacantha (synonym for Ptilostemon diacanthus)	|	ncbi:313540	|	
Ptilostemon hispanicum	|	297479	|	synonym	|	Ptilostemon hispanicum (synonym for Ptilostemon hispanicus)	|	ncbi:297479	|	
Jurinea berardioides	|	313522	|	synonym	|	Jurinea berardioides (synonym for Aegopordon berardioides)	|	ncbi:313522	|	
Perplexia microcephala	|	1496643	|	synonym	|	Perplexia microcephala (synonym for Jurinella microcephala)	|	ncbi:1496643	|	
Xeranthemum longipapposum	|	313553	|	synonym	|	Xeranthemum longipapposum (synonym for Xeranthemum longepapposum)	|	ncbi:313553	|	
Saussurea spatulifolia	|	378345	|	synonym	|	Saussurea spatulifolia (synonym for Saussurea spathulifolia)	|	ncbi:378345	|	
Saussurea asbukini	|	313541	|	synonym	|	Saussurea asbukini (synonym for Saussurea asbukinii)	|	ncbi:313541	|	
Saussurea tatsiensis	|	238957	|	misspelling	|	Saussurea tatsiensis (synonym for Saussurea tatsienensis)	|	ncbi:238957	|	
Saussurea sacra	|	378341	|	synonym	|	Saussurea sacra (synonym for Saussurea simpsoniana)	|	ncbi:378341	|	
Saussurea daurica	|	238937	|	synonym	|	Saussurea daurica (synonym for Saussurea davurica)	|	ncbi:238937	|	
Sausseruea eriophylla	|	41630	|	misspelling	|	Sausseruea eriophylla (synonym for Saussurea eriophylla)	|	ncbi:41630	|	
Saussurea sugimurai	|	378348	|	synonym	|	Saussurea sugimurai (synonym for Saussurea sugimurae)	|	ncbi:378348	|	
Saussurea subkingii	|	257813	|	misspelling	|	Saussurea subkingii (synonym for Saussurea erecta)	|	ncbi:257813	|	
Aucklandia lappa	|	324593	|	synonym	|	Aucklandia lappa (synonym for Saussurea costus)	|	ncbi:324593	|	
Saussurea lappa	|	324593	|	synonym	|	Saussurea lappa (synonym for Saussurea costus)	|	ncbi:324593	|	
Saussurea neo-serrata	|	378330	|	synonym	|	Saussurea neo-serrata (synonym for Saussurea neoserrata)	|	ncbi:378330	|	
Saussurea gossypiphora	|	335950	|	synonym	|	Saussurea gossypiphora (synonym for Saussurea gossipiphora)	|	ncbi:335950	|	
Saussurea candolleanna	|	947913	|	misspelling	|	Saussurea candolleanna (synonym for Saussurea candolleana)	|	ncbi:947913	|	
Cousiniosis atractyloides	|	143195	|	misspelling	|	Cousiniosis atractyloides (synonym for Cousiniopsis atractyloides)	|	ncbi:143195	|	
Cousinia batalini	|	525942	|	synonym	|	Cousinia batalini (synonym for Cousinia batalinii)	|	ncbi:525942	|	
Cousinia belangeir	|	525943	|	synonym	|	Cousinia belangeir (synonym for Cousinia belangeri)	|	ncbi:525943	|	
Cousinia buphtalmoides	|	525947	|	synonym	|	Cousinia buphtalmoides (synonym for Cousinia buphthalmoides)	|	ncbi:525947	|	
Cousinia sprygini	|	526038	|	synonym	|	Cousinia sprygini (synonym for Cousinia spryginii)	|	ncbi:526038	|	
Cousinia chionophylla	|	525950	|	misspelling	|	Cousinia chionophylla (synonym for Cousinia chionophila)	|	ncbi:525950	|	
Cousinia komarowii	|	554211	|	synonym	|	Cousinia komarowii (synonym for Cousinia komarovii)	|	ncbi:554211	|	
Cousinia autrani	|	525940	|	synonym	|	Cousinia autrani (synonym for Cousinia autranii)	|	ncbi:525940	|	
Cousinia severzowii	|	254762	|	synonym	|	Cousinia severzowii (synonym for Cousinia sewertzowii)	|	ncbi:254762	|	
Cousinia sewerzowi	|	254762	|	synonym	|	Cousinia sewerzowi (synonym for Cousinia sewertzowii)	|	ncbi:254762	|	
Cousinia sewerzowii	|	254762	|	synonym	|	Cousinia sewerzowii (synonym for Cousinia sewertzowii)	|	ncbi:254762	|	
Cousinia hystrix	|	254681	|	synonym	|	Cousinia hystrix (synonym for Cousinia pterocaulos)	|	ncbi:254681	|	
Cousinia alepidae	|	525929	|	misspelling	|	Cousinia alepidae (synonym for Cousinia alepideae)	|	ncbi:525929	|	
Cousinia stocksi	|	526039	|	synonym	|	Cousinia stocksi (synonym for Cousinia stocksii)	|	ncbi:526039	|	
Cousinia oxianaTscherneva	|	526009	|	synonym	|	Cousinia oxianaTscherneva (synonym for Cousinia oxiana)	|	ncbi:526009	|	
Cousinia antonowi	|	525934	|	synonym	|	Cousinia antonowi (synonym for Cousinia antonowii)	|	ncbi:525934	|	
Cousinia lomkinii C.Winkl.	|	525996	|	synonym	|	Cousinia lomkinii C.Winkl. (synonym for Cousinia lomakini)	|	ncbi:525996	|	
Cousinia francheti	|	525968	|	synonym	|	Cousinia francheti (synonym for Cousinia franchetii)	|	ncbi:525968	|	
Polytaxis lehmanii	|	313536	|	misspelling	|	Polytaxis lehmanii (synonym for Polytaxis lehmannii)	|	ncbi:313536	|	
Frolovia frolovii	|	254909	|	synonym	|	Frolovia frolovii (synonym for Frolovia frolowii)	|	ncbi:254909	|	
Saussurea frolowii	|	254909	|	synonym	|	Saussurea frolowii (synonym for Frolovia frolowii)	|	ncbi:254909	|	
Carduus marianus	|	92921	|	synonym	|	Carduus marianus (synonym for Silybum marianum)	|	ncbi:92921	|	
Vladimiria souliei	|	454324	|	synonym	|	Vladimiria souliei (synonym for Dolomiaea souliei)	|	ncbi:454324	|	
Jurinea berardioidea	|	317051	|	synonym	|	Jurinea berardioidea (synonym for Dolomiaea berardioidea)	|	ncbi:317051	|	
Jurinea bererdioidea	|	317051	|	synonym	|	Jurinea bererdioidea (synonym for Dolomiaea berardioidea)	|	ncbi:317051	|	
Saussurea edulis var. berardioidea	|	317051	|	synonym	|	Saussurea edulis var. berardioidea (synonym for Dolomiaea berardioidea)	|	ncbi:317051	|	
Vladimiria berardioidea	|	317051	|	synonym	|	Vladimiria berardioidea (synonym for Dolomiaea berardioidea)	|	ncbi:317051	|	
Vladimiria berardioides	|	317051	|	misspelling	|	Vladimiria berardioides (synonym for Dolomiaea berardioidea)	|	ncbi:317051	|	
Olgaea baldshuanica	|	313532	|	misspelling	|	Olgaea baldshuanica (synonym for Olgaea baldschuanica)	|	ncbi:313532	|	
Cirsium acaulis	|	192477	|	misspelling	|	Cirsium acaulis (synonym for Cirsium acaule)	|	ncbi:192477	|	
Cisium oleraceum	|	297476	|	misspelling	|	Cisium oleraceum (synonym for Cirsium oleraceum)	|	ncbi:297476	|	
Cirsium canascens	|	1261132	|	misspelling	|	Cirsium canascens (synonym for Cirsium canescens)	|	ncbi:1261132	|	
Saussurea setidens	|	859427	|	synonym	|	Saussurea setidens (synonym for Cirsium setidens)	|	ncbi:859427	|	
Cirsium equinum	|	143189	|	misspelling	|	Cirsium equinum (synonym for Cirsium echinus)	|	ncbi:143189	|	
Cirsium eristhales	|	688287	|	misspelling	|	Cirsium eristhales (synonym for Cirsium erisithales)	|	ncbi:688287	|	
Cirsium utahense	|	196731	|	synonym	|	Cirsium utahense (synonym for Cirsium neomexicanum)	|	ncbi:196731	|	
Cirsium japonicium	|	516546	|	misspelling	|	Cirsium japonicium (synonym for Cirsium japonicum)	|	ncbi:516546	|	
Cirsium baytopiae	|	1407817	|	synonym	|	Cirsium baytopiae (synonym for Cirsium baytopae)	|	ncbi:1407817	|	
peregrine thistle	|	196711	|	synonym	|	peregrine thistle (synonym for Cirsium cymosum)	|	ncbi:196711	|	
Breea setosa	|	576424	|	synonym	|	Breea setosa (synonym for Cirsium setosum)	|	ncbi:576424	|	
Cephalanoplos setosum	|	576424	|	misspelling	|	Cephalanoplos setosum (synonym for Cirsium setosum)	|	ncbi:576424	|	
Cephalonoplos setosum	|	576424	|	synonym	|	Cephalonoplos setosum (synonym for Cirsium setosum)	|	ncbi:576424	|	
Serratula setosa	|	576424	|	synonym	|	Serratula setosa (synonym for Cirsium setosum)	|	ncbi:576424	|	
Cirsium ochrolepideum	|	313516	|	synonym	|	Cirsium ochrolepideum (synonym for Cirsium ochrolepidium)	|	ncbi:313516	|	
Cirsium carniolicum subsp. rufescens x Cirsium palustre	|	403001	|	synonym	|	Cirsium carniolicum subsp. rufescens x Cirsium palustre (synonym for Cirsium x vivantii)	|	ncbi:403001	|	
Breea arvensis	|	41550	|	synonym	|	Breea arvensis (synonym for Cirsium arvense)	|	ncbi:41550	|	
