name	|	uid	|	type	|	uniqname	|	
Inula L.	|	864170	|		|	Inula L. (synonym for Inula)	|	
Centrocarpha grandiflora	|	837465	|		|	Centrocarpha grandiflora (synonym for Rudbeckia grandiflora)	|	
Gaillardia roezli	|	893837	|		|	Gaillardia roezli (synonym for Gaillardia aristata)	|	
Staehelina arborea	|	971505	|		|	Staehelina arborea (synonym for Staehelina petiolata)	|	
Erigeron lemmonii A.Gray	|	483007	|		|	Erigeron lemmonii A.Gray (synonym for Erigeron lemmonii)	|	
Boltonia integrifolia	|	583685	|		|	Boltonia integrifolia (synonym for Aster holophyllus)	|	
Centipeda pleiocephala N.G.Walsh	|	5144299	|		|	Centipeda pleiocephala N.G.Walsh (synonym for Centipeda pleiocephala)	|	
Haplopappus suffruticosus	|	223468	|		|	Haplopappus suffruticosus (synonym for Ericameria suffruticosa)	|	
Pericome caudata A.Gray	|	736825	|		|	Pericome caudata A.Gray (synonym for Pericome caudata)	|	
Aster trinervius subsp. ageratoides (Turcz.) Grierson	|	129768	|		|	Aster trinervius subsp. ageratoides (Turcz.) Grierson (synonym for Aster ageratoides)	|	
Cyanthillium Blume	|	503081	|		|	Cyanthillium Blume (synonym for Cyanthillium)	|	
Chrysanthemum shihchuanum H.Ohashi & Yonekura	|	666136	|		|	Chrysanthemum shihchuanum H.Ohashi & Yonekura (synonym for Chrysanthemum shihchuanum)	|	
Felicia amelloides (L.) Voss	|	48047	|		|	Felicia amelloides (L.) Voss (synonym for Felicia amelloides)	|	
Chrysothamnus nanus	|	223451	|		|	Chrysothamnus nanus (synonym for Ericameria nana)	|	
Galinsoga Ruiz & Pav.	|	481313	|		|	Galinsoga Ruiz & Pav. (synonym for Galinsoga)	|	
Ptarmica barrelieri	|	3899321	|		|	Ptarmica barrelieri (synonym for Achillea barrelieri)	|	
Lobelia gregoriana Baker f.	|	887206	|		|	Lobelia gregoriana Baker f. (synonym for Lobelia gregoriana)	|	
Pilosella rhodopea	|	48658	|		|	Pilosella rhodopea (synonym for Pilosella alpicola)	|	
Clarionea polycephala	|	435495	|		|	Clarionea polycephala (synonym for Perezia multiflora)	|	
Scaevola coccinea Daniker	|	841240	|		|	Scaevola coccinea Daniker (synonym for Scaevola coccinea)	|	
Pluchea lucens Thulin	|	78984	|		|	Pluchea lucens Thulin (synonym for Pluchea lucens)	|	
Youngia thunbergiana	|	199549	|		|	Youngia thunbergiana (synonym for Youngia japonica)	|	
Amblyocarpum inuloides Fisch. & C.A.Mey.	|	131084	|		|	Amblyocarpum inuloides Fisch. & C.A.Mey. (synonym for Amblyocarpum inuloides)	|	
Bidens gracilenta	|	86785	|		|	Bidens gracilenta (synonym for Bidens cernua)	|	
Lactuca lessertiana (DC.) ex C.B.Clarke	|	134846	|		|	Lactuca lessertiana (DC.) ex C.B.Clarke (synonym for Lactuca lessertiana)	|	
Anacyclus hirsutus	|	307829	|		|	Anacyclus hirsutus (synonym for Anacyclus valentinus)	|	
Craterocapsa Hilliard & B.L.Burtt	|	529786	|		|	Craterocapsa Hilliard & B.L.Burtt (synonym for Craterocapsa)	|	
Helichrysum montelinasanum Em.Schmid	|	574604	|		|	Helichrysum montelinasanum Em.Schmid (synonym for Helichrysum montelinasanum)	|	
Virginea frigida	|	54019	|		|	Virginea frigida (synonym for Helichrysum frigidum)	|	
Cirsium hydrophilum (Greene) Jeps.	|	602808	|		|	Cirsium hydrophilum (Greene) Jeps. (synonym for Cirsium hydrophilum)	|	
Burmeistera mindoana	|	65683	|		|	Burmeistera mindoana (synonym for Burmeistera cyclostigmata)	|	
Symphyandra armena (Steven) A.DC.	|	169001	|		|	Symphyandra armena (Steven) A.DC. (synonym for Campanula armena)	|	
Eupatorium indigofera	|	4727380	|		|	Eupatorium indigofera (synonym for Koanophyllon tinctorium)	|	
Phyllocharis lamiifolia	|	3893935	|		|	Phyllocharis lamiifolia (synonym for Ruthiella subcordata)	|	
Chaptalia fallax	|	3893965	|		|	Chaptalia fallax (synonym for Chaptalia albicans)	|	
Geracium lampsanoides	|	436301	|		|	Geracium lampsanoides (synonym for Crepis lampsanoides)	|	
Senecio amaniensis (Engl.) Jacobsen	|	508745	|		|	Senecio amaniensis (Engl.) Jacobsen (synonym for Senecio amaniensis)	|	
Lobelia rhizophyta	|	320456	|		|	Lobelia rhizophyta (synonym for Lobelia anceps)	|	
Gamochaeta americana	|	592636	|		|	Gamochaeta americana (synonym for Anaphalis margaritacea)	|	
Hieracium alpicola subsp. ullepitschii	|	48647	|		|	Hieracium alpicola subsp. ullepitschii (synonym for Pilosella ullepitschii)	|	
Anthemis requienii	|	1014653	|		|	Anthemis requienii (synonym for Cota austriaca)	|	
Crepi-Hieracium	|	4727483	|		|	Crepi-Hieracium (synonym for Crepihieracium)	|	
Nemauchenes ambigua	|	328685	|		|	Nemauchenes ambigua (synonym for Crepis aspera)	|	
Seriphidium leucotrichum (Krasch.) K.Bremer & Humphries ex Y.R.Ling	|	337972	|		|	Seriphidium leucotrichum (Krasch.) K.Bremer & Humphries ex Y.R.Ling (synonym for Artemisia leucotricha)	|	
Agoseris intermedia	|	628486	|		|	Agoseris intermedia (synonym for Agoseris grandiflora)	|	
Campanula guiraoi	|	453442	|		|	Campanula guiraoi (synonym for Campanula hispanica)	|	
Coleostephus Cass.	|	984746	|		|	Coleostephus Cass. (synonym for Coleostephus)	|	
Anthemis freitagii M.Iranshahr	|	975070	|		|	Anthemis freitagii M.Iranshahr (synonym for Anthemis freitagii)	|	
Arrhenechthites novoguineensis (S.Moore) Mattf.	|	638772	|		|	Arrhenechthites novoguineensis (S.Moore) Mattf. (synonym for Arrhenechthites novoguineensis)	|	
Chaetanthera flabellata D.Don	|	700097	|		|	Chaetanthera flabellata D.Don (synonym for Chaetanthera flabellata)	|	
Centaurea solstitialis L.	|	852752	|		|	Centaurea solstitialis L. (synonym for Centaurea solstitialis)	|	
Arnica fernaldii	|	942730	|		|	Arnica fernaldii (synonym for Arnica lonchophylla)	|	
Artemisia pedunculata	|	324857	|		|	Artemisia pedunculata (synonym for Artemisia splendens)	|	
Stevia nervosa	|	282026	|		|	Stevia nervosa (synonym for Stevia ovata)	|	
Achillea taygetea	|	3899317	|		|	Achillea taygetea (synonym for Achillea aegyptiaca)	|	
Saussurea sordida Kar. & Kir.	|	75718	|		|	Saussurea sordida Kar. & Kir. (synonym for Saussurea sordida)	|	
Aster subcymosus	|	487162	|		|	Aster subcymosus (synonym for Eurybia macrophylla)	|	
Dichaetophora campestris A.Gray	|	431557	|		|	Dichaetophora campestris A.Gray (synonym for Dichaetophora campestris)	|	
Erigeron gracillimus	|	4728052	|		|	Erigeron gracillimus (synonym for Erigeron divergens)	|	
Astephania africana Oliv.	|	908507	|		|	Astephania africana Oliv. (synonym for Anisopappus oliverianus)	|	
Cotula valparadisea	|	247572	|		|	Cotula valparadisea (synonym for Cotula mexicana)	|	
Sphaeromeria capitata Nutt.	|	640343	|		|	Sphaeromeria capitata Nutt. (synonym for Artemisia capitata)	|	
Delissea mceldowneyi	|	3893512	|		|	Delissea mceldowneyi (synonym for Cyanea mceldowneyi)	|	
Barkhausia nigricans	|	3896683	|		|	Barkhausia nigricans (synonym for Crepis nigricans)	|	
Anthemis sterilis Steven	|	757234	|		|	Anthemis sterilis Steven (synonym for Anthemis sterilis)	|	
Stevia virgintiseta	|	1028655	|		|	Stevia virgintiseta (synonym for Steviopsis vigintiseta)	|	
Chuquiraga ulicina subsp. acicularis (D.Don) C.Ezcurra	|	457383	|		|	Chuquiraga ulicina subsp. acicularis (D.Don) C.Ezcurra (synonym for Chuquiraga ulicina subsp. acicularis)	|	
Marsea bonariensis	|	747355	|		|	Marsea bonariensis (synonym for Conyza bonariensis)	|	
Cnicus benedictus	|	821531	|		|	Cnicus benedictus (synonym for Centaurea benedicta)	|	
Hieracium regale	|	3897407	|		|	Hieracium regale (synonym for Hieracium compositum)	|	
Serratula squarrosa	|	505574	|		|	Serratula squarrosa (synonym for Liatris squarrosa)	|	
Lamyropappus schakaptaricus (B.Fedtsch.) Knorr. & Tamamsch.	|	916911	|		|	Lamyropappus schakaptaricus (B.Fedtsch.) Knorr. & Tamamsch. (synonym for Lamyropappus schakaptaricus)	|	
Campanula cashmiriana	|	322455	|		|	Campanula cashmiriana (synonym for Campanula cashmeriana)	|	
Senecio stolonifer Cufod.	|	812347	|		|	Senecio stolonifer Cufod. (synonym for Tephroseris stolonifera)	|	
Cirsium ochrolepideum Juz.	|	391232	|		|	Cirsium ochrolepideum Juz. (synonym for Cirsium ochrolepidium)	|	
Atractylis caespitosa	|	756714	|		|	Atractylis caespitosa (synonym for Atractylis cancellata)	|	
Apargia tuberosa	|	220812	|		|	Apargia tuberosa (synonym for Leontodon tuberosus)	|	
Hieracium rouyanum	|	48658	|		|	Hieracium rouyanum (synonym for Pilosella alpicola)	|	
Epitrachys erythrolepis	|	3894670	|		|	Epitrachys erythrolepis (synonym for Cirsium sommieri)	|	
Matricaria matricarioides (Less.) Porter	|	896512	|		|	Matricaria matricarioides (Less.) Porter (synonym for Matricaria matricarioides)	|	
Scorzonera kurdica	|	634664	|		|	Scorzonera kurdica (synonym for Scorzonera troodea)	|	
Senecio erucifolius	|	117046	|		|	Senecio erucifolius (synonym for Jacobaea erucifolia)	|	
Ericameria erecta	|	274347	|		|	Ericameria erecta (synonym for Ericameria bloomeri)	|	
Aaronsohnia factorovskyi Warburg & Eig	|	896585	|		|	Aaronsohnia factorovskyi Warburg & Eig (synonym for Aaronsohnia factorovskyi)	|	
Senecio multinervis	|	247192	|		|	Senecio multinervis (synonym for Dendrophorbium multinerve)	|	
Cnicus erisithales	|	3894648	|		|	Cnicus erisithales (synonym for Cirsium hypoleucum)	|	
Tripleurospermum auriculatum	|	896585	|		|	Tripleurospermum auriculatum (synonym for Aaronsohnia factorovskyi)	|	
Jurinea ancyrensis Bornm.	|	295447	|		|	Jurinea ancyrensis Bornm. (synonym for Jurinea ancyrensis)	|	
Centropogon carpinoides	|	3893687	|		|	Centropogon carpinoides (synonym for Centropogon carnosus)	|	
Pyrethrum paczoskii	|	3899202	|		|	Pyrethrum paczoskii (synonym for Tanacetum paczoskii)	|	
Linosyris villosa	|	675762	|		|	Linosyris villosa (synonym for Galatella villosa)	|	
Villarsia submersa Aston	|	177694	|		|	Villarsia submersa Aston (synonym for Villarsia submersa)	|	
Inula media	|	705705	|		|	Inula media (synonym for Inula germanica)	|	
Colobium tuberosum	|	220812	|		|	Colobium tuberosum (synonym for Leontodon tuberosus)	|	
Eupatorium pubescens	|	1031901	|		|	Eupatorium pubescens (synonym for Eupatorium rotundifolium)	|	
Rapunculus orbicularis	|	743259	|		|	Rapunculus orbicularis (synonym for Phyteuma orbiculare)	|	
Roella triflora (R.D.Good) Adamson	|	3892307	|		|	Roella triflora (R.D.Good) Adamson (synonym for Roella triflora)	|	
Chamaemelum kochii	|	3899246	|		|	Chamaemelum kochii (synonym for Tripleurospermum melanolepis)	|	
Campanula massakskyi	|	208528	|		|	Campanula massakskyi (synonym for Campanula massalskyi)	|	
Chamaemelum rosellum	|	3899262	|		|	Chamaemelum rosellum (synonym for Tripleurospermum rosellum)	|	
Syncarpha vestita (L.) B.Nord.	|	772991	|		|	Syncarpha vestita (L.) B.Nord. (synonym for Syncarpha vestita)	|	
Hieracioides andryaloides	|	674061	|		|	Hieracioides andryaloides (synonym for Crepis jacquinii)	|	
Espeletia schultzii Wedd.	|	111377	|		|	Espeletia schultzii Wedd. (synonym for Espeletia schultzii)	|	
Hinterhubera laseguei Wedd.	|	689461	|		|	Hinterhubera laseguei Wedd. (synonym for Hinterhubera laseguei)	|	
Helianthus quinquelobus	|	32107	|		|	Helianthus quinquelobus (synonym for Tithonia diversifolia)	|	
Carpesium L.	|	587355	|		|	Carpesium L. (synonym for Carpesium)	|	
Coreopsis atkinsoniana	|	591405	|		|	Coreopsis atkinsoniana (synonym for Coreopsis tinctoria)	|	
Cyphia P.J.Bergius	|	329009	|		|	Cyphia P.J.Bergius (synonym for Cyphia)	|	
Lobelia tetragona	|	3892904	|		|	Lobelia tetragona (synonym for Lobelia cliffortiana)	|	
Bidens molokaiensis (Hillebr.) Sherff	|	659764	|		|	Bidens molokaiensis (Hillebr.) Sherff (synonym for Bidens molokaiensis)	|	
Tragopogon nachitschevanicus	|	747019	|		|	Tragopogon nachitschevanicus (synonym for Tragopogon pterocarpus)	|	
Onopordum horridissimum	|	3894493	|		|	Onopordum horridissimum (synonym for Onopordum macrocephalum)	|	
Codonopsis gracilis	|	117722	|		|	Codonopsis gracilis (synonym for Leptocodon gracilis)	|	
Filago bianorii	|	518950	|		|	Filago bianorii (synonym for Filago congesta)	|	
Ericameria teretifolia (Durand & Hilg.) Jeps.	|	690440	|		|	Ericameria teretifolia (Durand & Hilg.) Jeps. (synonym for Ericameria teretifolia)	|	
Anthemis coarctata	|	1049246	|		|	Anthemis coarctata (synonym for Cota tinctoria)	|	
Barnadesia polyacantha Wedd.	|	503045	|		|	Barnadesia polyacantha Wedd. (synonym for Barnadesia polyacantha)	|	
Chrysanthemum hybridum	|	349348	|		|	Chrysanthemum hybridum (synonym for Coleostephus myconis)	|	
Metalasia cephalotes (Thunb.) Less.	|	530201	|		|	Metalasia cephalotes (Thunb.) Less. (synonym for Metalasia cephalotes)	|	
Tanacetum angulatum	|	245238	|		|	Tanacetum angulatum (synonym for Achillea filipendulina)	|	
Senecio millefolius Torr. & A.Gray	|	986268	|		|	Senecio millefolius Torr. & A.Gray (synonym for Packera millefolia)	|	
Grindelia inuloides Willd.	|	943524	|		|	Grindelia inuloides Willd. (synonym for Grindelia inuloides)	|	
Isoëtopsis	|	455259	|		|	Isoëtopsis (synonym for Isoetopsis)	|	
Artemisia gmelinii Weber ex Stechm.	|	115033	|		|	Artemisia gmelinii Weber ex Stechm. (synonym for Artemisia gmelinii)	|	
Tanacetum simplex	|	640347	|		|	Tanacetum simplex (synonym for Artemisia simplex)	|	
Seriphidium caerulescens	|	119269	|		|	Seriphidium caerulescens (synonym for Artemisia caerulescens)	|	
Howell's silverpuffs	|	797275	|		|	Howell's silverpuffs (synonym for Microseris howellii)	|	
Dendranthema indicum var. maruyamanum	|	91878	|		|	Dendranthema indicum var. maruyamanum (synonym for Chrysanthemum indicum var. maruyamanum)	|	
Lobelia serrata	|	149491	|		|	Lobelia serrata (synonym for Lobelia tupa)	|	
Trilisa paniculata (J.F.Gmel.) Cass.	|	244804	|		|	Trilisa paniculata (J.F.Gmel.) Cass. (synonym for Trilisa paniculata)	|	
Picris hieracioides L.	|	977940	|		|	Picris hieracioides L. (synonym for Picris hieracioides)	|	
Taraxacum olympicum	|	797011	|		|	Taraxacum olympicum (synonym for Taraxacum ceratophorum)	|	
Werneria caespitosa Wedd.	|	63657	|		|	Werneria caespitosa Wedd. (synonym for Werneria caespitosa)	|	
Brachyachyris euthamiae	|	991721	|		|	Brachyachyris euthamiae (synonym for Gutierrezia sarothrae)	|	
Raoulia youngii (Hook.f.) Beauverd	|	717212	|		|	Raoulia youngii (Hook.f.) Beauverd (synonym for Raoulia youngii)	|	
Thelechitonia chinensis	|	599499	|		|	Thelechitonia chinensis (synonym for Sphagneticola calendulacea)	|	
Pippenalia McVaugh	|	277870	|		|	Pippenalia McVaugh (synonym for Pippenalia)	|	
Taraxacum ulogonium	|	3896113	|		|	Taraxacum ulogonium (synonym for Taraxacum planum)	|	
Cyphopsis elata	|	729884	|		|	Cyphopsis elata (synonym for Cyphia elata)	|	
Haplopappus brandegeei	|	3898628	|		|	Haplopappus brandegeei (synonym for Erigeron aureus)	|	
Athanasia trinervia	|	3900022	|		|	Athanasia trinervia (synonym for Marshallia trinervia)	|	
Wahlenbergia gloriosa Lothian	|	1019184	|		|	Wahlenbergia gloriosa Lothian (synonym for Wahlenbergia gloriosa)	|	
Clermontia fauriei H.Lev.	|	788871	|		|	Clermontia fauriei H.Lev. (synonym for Clermontia fauriei)	|	
Hypochaeris graminea Hieron.	|	780095	|		|	Hypochaeris graminea Hieron. (synonym for Hypochaeris graminea)	|	
Troximon alpestre	|	3898343	|		|	Troximon alpestre (synonym for Nothocalais alpestris)	|	
Grossheimia helenioides	|	3894166	|		|	Grossheimia helenioides (synonym for Centaurea helenioides)	|	
Hieracium gouani	|	38239	|		|	Hieracium gouani (synonym for Hieracium gouanii)	|	
Tupa	|	1086294	|		|	Tupa (synonym for Lobelia)	|	
Chrysanthemum anethifolium	|	839580	|		|	Chrysanthemum anethifolium (synonym for Argyranthemum foeniculaceum)	|	
Senecio sariacus	|	577409	|		|	Senecio sariacus (synonym for Jacobaea gnaphalioides)	|	
Perezia nutans Less.	|	71763	|		|	Perezia nutans Less. (synonym for Calorezia nutans)	|	
Ixiolaena tomentosa	|	359927	|		|	Ixiolaena tomentosa (synonym for Leiocarpa tomentosa)	|	
Artemisia arborescens L.	|	436447	|		|	Artemisia arborescens L. (synonym for Artemisia arborescens)	|	
Brachyscome heterodonta DC.	|	482158	|		|	Brachyscome heterodonta DC. (synonym for Brachyscome heterodonta)	|	
Klasea mongolica	|	82717	|		|	Klasea mongolica (synonym for Klasea centauroides)	|	
Sonchus perennis	|	488959	|		|	Sonchus perennis (synonym for Sonchus tenerrimus)	|	
Carduus acanthoides L.	|	286405	|		|	Carduus acanthoides L. (synonym for Carduus acanthoides)	|	
Carduus horridus	|	821531	|		|	Carduus horridus (synonym for Centaurea benedicta)	|	
Eupatorium leucolepis (DC.) Torr. & A.Gray	|	178331	|		|	Eupatorium leucolepis (DC.) Torr. & A.Gray (synonym for Eupatorium leucolepis)	|	
Artemisia nitrosa Weber ex Stechm.	|	1000316	|		|	Artemisia nitrosa Weber ex Stechm. (synonym for Artemisia nitrosa)	|	
Petkovia Stef.	|	987570	|		|	Petkovia Stef. (synonym for Petkovia)	|	
Solidago ohioensis Riddel	|	265102	|		|	Solidago ohioensis Riddel (synonym for Solidago ohioensis)	|	
Apargia dubia	|	326500	|		|	Apargia dubia (synonym for Leontodon dubius)	|	
Sipolisia lanuginosa Glaz. ex Oliv.	|	201638	|		|	Sipolisia lanuginosa Glaz. ex Oliv. (synonym for Sipolisia lanuginosa)	|	
Centaurea guilhelmii	|	3894224	|		|	Centaurea guilhelmii (synonym for Centaurea attica)	|	
Leptinella traillii subsp. pulchella (Kirk) D.G.Lloyd & C.J.Webb	|	869506	|		|	Leptinella traillii subsp. pulchella (Kirk) D.G.Lloyd & C.J.Webb (synonym for Leptinella traillii subsp. pulchella)	|	
Ferreyranthus verbascifolius (Kunth) H.Rob. & Brettell	|	535775	|		|	Ferreyranthus verbascifolius (Kunth) H.Rob. & Brettell (synonym for Ferreyranthus verbascifolius)	|	
Smallanthus jelskii (Hieron.) H.Rob.	|	903550	|		|	Smallanthus jelskii (Hieron.) H.Rob. (synonym for Smallanthus jelskii)	|	
Centaurea aplolepa subsp. aeolica (Guss. ex Lojac.) Dostal	|	212670	|		|	Centaurea aplolepa subsp. aeolica (Guss. ex Lojac.) Dostal (synonym for Centaurea aeolica)	|	
Campanula zoysii Wulfen ex Jacquemart	|	1012484	|		|	Campanula zoysii Wulfen ex Jacquemart (synonym for Campanula zoysii)	|	
Phyteuma cordifolium	|	743259	|		|	Phyteuma cordifolium (synonym for Phyteuma orbiculare)	|	
Artemisia L.	|	465444	|		|	Artemisia L. (synonym for Artemisia)	|	
Phyllocharis oblongifolia	|	3893946	|		|	Phyllocharis oblongifolia (synonym for Ruthiella oblongifolia)	|	
Glossogyne chinensis	|	315599	|		|	Glossogyne chinensis (synonym for Bidens pilosa)	|	
Chrysocoma spinosa	|	3899057	|		|	Chrysocoma spinosa (synonym for Iphiona mucronata)	|	
Cirsium velenowskyi	|	316122	|		|	Cirsium velenowskyi (synonym for Cirsium eriophorum)	|	
Chrysopappus stapfianus	|	569824	|		|	Chrysopappus stapfianus (synonym for Centaurea stapfiana)	|	
Aster roylei	|	73181	|		|	Aster roylei (synonym for Erigeron multiradiatus)	|	
Hieracium schmalhausenianum	|	3897153	|		|	Hieracium schmalhausenianum (synonym for Hieracium atrocephalum)	|	
Cousinia mogensii Rech.f.	|	946806	|		|	Cousinia mogensii Rech.f. (synonym for Cousinia mogensii)	|	
Menyanthaceae sp. Jacobs 9376	|	855873	|		|	Menyanthaceae sp. Jacobs 9376 (synonym for Nymphoides montana)	|	
Cnicus centauroides	|	82717	|		|	Cnicus centauroides (synonym for Klasea centauroides)	|	
Ptarmica rupestris	|	5144320	|		|	Ptarmica rupestris (synonym for Achillea rupestris)	|	
Berkheya rigida (Thunb.) Ewart, Jean White & B.Rees	|	1008609	|		|	Berkheya rigida (Thunb.) Ewart, Jean White & B.Rees (synonym for Berkheya rigida)	|	
Hieracium lachenalii C.C.Gmel.	|	348229	|		|	Hieracium lachenalii C.C.Gmel. (synonym for Hieracium lachenalii)	|	
Prenanthes boottii (DC.) D.Dietr.	|	1016069	|		|	Prenanthes boottii (DC.) D.Dietr. (synonym for Nabalus boottii)	|	
Campanula publicalyx	|	600576	|		|	Campanula publicalyx (synonym for Campanula pubicalyx)	|	
Asyneuma pichleri (Vis.) D.Lakusic & F.Conti	|	659493	|		|	Asyneuma pichleri (Vis.) D.Lakusic & F.Conti (synonym for Asyneuma pichleri)	|	
Haplopappus eastwoodiae	|	746966	|		|	Haplopappus eastwoodiae (synonym for Ericameria fasciculata)	|	
Artemisia absinthium L.	|	707473	|		|	Artemisia absinthium L. (synonym for Artemisia absinthium)	|	
Centaurea leptophylla	|	852752	|		|	Centaurea leptophylla (synonym for Centaurea solstitialis)	|	
Cirsium cymosum var. canovirens (Rydb.) D.J.Keil	|	655373	|		|	Cirsium cymosum var. canovirens (Rydb.) D.J.Keil (synonym for Cirsium cymosum var. canovirens)	|	
Cyanea multispicata	|	3893472	|		|	Cyanea multispicata (synonym for Cyanea fissa)	|	
Aster herveyi	|	3898746	|		|	Aster herveyi (synonym for Eurybia herveyi)	|	
Arctium leiospermum	|	756713	|		|	Arctium leiospermum (synonym for Arctium minus)	|	
Glebionis coronaria	|	472707	|		|	Glebionis coronaria (synonym for Chrysanthemum coronarium)	|	
Wahlenbergia marginata (Thunb.) A.DC.	|	76122	|		|	Wahlenbergia marginata (Thunb.) A.DC. (synonym for Wahlenbergia marginata)	|	
Campylotheca cosmoides	|	86781	|		|	Campylotheca cosmoides (synonym for Bidens cosmoides)	|	
Gnaphalium sphaericum	|	7333	|		|	Gnaphalium sphaericum (synonym for Pseudognaphalium luteoalbum)	|	
Bidens cirsioides	|	3899712	|		|	Bidens cirsioides (synonym for Bidens camporum)	|	
Achariterium arvense	|	22409	|		|	Achariterium arvense (synonym for Filago arvensis)	|	
Eriophyllum absinthiifolium	|	768236	|		|	Eriophyllum absinthiifolium (synonym for Bahia absinthifolia)	|	
Obeliscaria columnaris	|	661692	|		|	Obeliscaria columnaris (synonym for Ratibida columnifera)	|	
Achillea vermiculata	|	94936	|		|	Achillea vermiculata (synonym for Achillea vermicularis)	|	
Brachyramphus taraxacoides	|	3896815	|		|	Brachyramphus taraxacoides (synonym for Launaea intybacea)	|	
Pyrethrum demetrii	|	488828	|		|	Pyrethrum demetrii (synonym for Tanacetum parthenium)	|	
Lacinaria lancifolia	|	3899925	|		|	Lacinaria lancifolia (synonym for Liatris lancifolia)	|	
Espeletiopsis pannosa (Standl.) Cuatrec.	|	111383	|		|	Espeletiopsis pannosa (Standl.) Cuatrec. (synonym for Espeletiopsis pannosa)	|	
Aster bellidiastrum	|	74622	|		|	Aster bellidiastrum (synonym for Bellis sylvestris)	|	
Taraxacum paucisquameum	|	3896440	|		|	Taraxacum paucisquameum (synonym for Taraxacum cordatum)	|	
Cota samuelssonii	|	112217	|		|	Cota samuelssonii (synonym for Anthemis samuelssonii)	|	
Layia heterotricha (DC.) Hook. & Arn.	|	859733	|		|	Layia heterotricha (DC.) Hook. & Arn. (synonym for Layia heterotricha)	|	
Plagiobasis Schrenk	|	922800	|		|	Plagiobasis Schrenk (synonym for Plagiobasis)	|	
Echinacea atrorubens (Nutt.) Nutt.	|	608922	|		|	Echinacea atrorubens (Nutt.) Nutt. (synonym for Echinacea atrorubens)	|	
Cirsium macrostylon	|	591412	|		|	Cirsium macrostylon (synonym for Cirsium arvense)	|	
Codonopsis mollis	|	3893794	|		|	Codonopsis mollis (synonym for Codonopsis thalictrifolia)	|	
Chrysopsis villosa (Pursh) Nutt. ex DC.	|	583696	|		|	Chrysopsis villosa (Pursh) Nutt. ex DC. (synonym for Heterotheca villosa)	|	
Isotoma longiflora	|	638787	|		|	Isotoma longiflora (synonym for Hippobroma longiflora)	|	
Lobelia incurva	|	320442	|		|	Lobelia incurva (synonym for Lobelia kalmii)	|	
Centaurea adscendens	|	197701	|		|	Centaurea adscendens (synonym for Centaurea floccosa)	|	
Sartwellia puberula	|	811886	|		|	Sartwellia puberula (synonym for Sartwellia flaveriae)	|	
Haenselera granatensis	|	4727730	|		|	Haenselera granatensis (synonym for Rothmaleria granatensis)	|	
Bidens serrulata (Poir.) Desf.	|	271366	|		|	Bidens serrulata (Poir.) Desf. (synonym for Bidens serrulata)	|	
Cynthia dandelion	|	732247	|		|	Cynthia dandelion (synonym for Krigia dandelion)	|	
Pyrethrum macrophyllum	|	1019565	|		|	Pyrethrum macrophyllum (synonym for Tanacetum macrophyllum)	|	
Arctanthemum integrifolium	|	716282	|		|	Arctanthemum integrifolium (synonym for Hulteniella integrifolia)	|	
Campanula imbricata	|	109739	|		|	Campanula imbricata (synonym for Campanula caespitosa)	|	
Erigeron hieracifolia	|	950207	|		|	Erigeron hieracifolia (synonym for Podocoma hieracifolia)	|	
Aster pansus	|	336716	|		|	Aster pansus (synonym for Symphyotrichum ericoides)	|	
Ixeris albiflora	|	232773	|		|	Ixeris albiflora (synonym for Ixeris dentata var. albiflora)	|	
Artemisia sodiroi Hieron. ex Sodiro	|	44855	|		|	Artemisia sodiroi Hieron. ex Sodiro (synonym for Artemisia sodiroi)	|	
x Solidaster luteus	|	5144373	|		|	x Solidaster luteus (synonym for Solidago x luteus)	|	
Olearia traversii (F.Muell.) Hook.f.	|	761259	|		|	Olearia traversii (F.Muell.) Hook.f. (synonym for Olearia traversii)	|	
Gochnatia Kunth	|	864183	|		|	Gochnatia Kunth (synonym for Gochnatia)	|	
Agoseris procera	|	3898360	|		|	Agoseris procera (synonym for Agoseris glauca)	|	
Conyza parva	|	1008406	|		|	Conyza parva (synonym for Conyza canadensis)	|	
Sonchus sibiricus L.	|	678396	|		|	Sonchus sibiricus L. (synonym for Lactuca sibirica)	|	
Layia septentrionalis D.D.Keck	|	872973	|		|	Layia septentrionalis D.D.Keck (synonym for Layia septentrionalis)	|	
Wunderlichia Riedel ex Benth.	|	1083967	|		|	Wunderlichia Riedel ex Benth. (synonym for Wunderlichia)	|	
Arctium pentacanthoides (Juz. ex Tscherneva) S.Lopez et al., 2011	|	221026	|		|	Arctium pentacanthoides (Juz. ex Tscherneva) S.Lopez et al., 2011 (synonym for Arctium pentacanthoides)	|	
Tonestus peirsonii	|	32058	|		|	Tonestus peirsonii (synonym for Lorandersonia peirsonii)	|	
Carduus foliosus	|	74242	|		|	Carduus foliosus (synonym for Cirsium foliosum)	|	
Centaurea panormitana subsp. seguenzae (Lacaita) Greuter	|	588419	|		|	Centaurea panormitana subsp. seguenzae (Lacaita) Greuter (synonym for Centaurea panormitana subsp. seguenzae)	|	
Cousinia decumbens Rech.f.	|	158528	|		|	Cousinia decumbens Rech.f. (synonym for Cousinia decumbens)	|	
Lysipomia cylindrocarpa T.J.Ayers	|	313308	|		|	Lysipomia cylindrocarpa T.J.Ayers (synonym for Lysipomia cylindrocarpa)	|	
Cyphia assimilis	|	3893880	|		|	Cyphia assimilis (synonym for Cyphia persicifolia)	|	
