uid	|	parent_uid	|	name	|	rank	|	sourceinfo	|	uniqname	|	flags	|	
7390247	|	3134951	|	Hieracium ornatiforme	|	species	|		|		|		|	
4241626	|	3134951	|	Hieracium subhastatum	|	species	|		|		|		|	
4252697	|	3134951	|	Hieracium perlatescens	|	species	|		|		|		|	
7628940	|	3134951	|	Hieracium nigricanticeps	|	species	|		|		|		|	
4242898	|	3134951	|	Hieracium stenolonchum	|	species	|		|		|		|	
8659794	|	3134951	|	Hieracium canescens	|	species	|		|		|		|	
4243681	|	3134951	|	Hieracium sparsidentiforme	|	species	|		|		|		|	
8446975	|	3134951	|	Hieracium liptoviense aggr	|	species	|		|		|		|	
8500050	|	3134951	|	Hieracium valentinum	|	species	|		|		|		|	
8584808	|	3134951	|	Hieracium viride	|	species	|		|		|		|	
7960638	|	3134951	|	Hieracium opeatodontum	|	species	|		|		|		|	
8155446	|	3134951	|	Hieracium tholerotrichum	|	species	|		|		|		|	
8608496	|	3134951	|	Hieracium aymericianum	|	species	|		|		|		|	
4234980	|	3134951	|	Hieracium araeocladum	|	species	|		|		|		|	
8648216	|	3134951	|	Hieracium scoticum	|	species	|		|		|		|	
4255418	|	3134951	|	Hieracium ohlsenii	|	species	|		|		|		|	
8680039	|	3134951	|	Hieracium pospichalii	|	species	|		|		|		|	
4247037	|	3134951	|	Hieracium retusulum	|	species	|		|		|		|	
8450241	|	3134951	|	Hieracium cincinnatum	|	species	|		|		|		|	
4242909	|	3134951	|	Hieracium stenolomoides	|	species	|		|		|		|	
7428784	|	3134951	|	Hieracium subviridans	|	species	|		|		|		|	
8502140	|	3134951	|	Hieracium pseudodiaphanum	|	species	|		|		|		|	
7622378	|	3134951	|	Hieracium perangustum	|	species	|		|		|		|	
4206616	|	3134951	|	Hieracium neolygodes	|	species	|		|		|		|	
8465707	|	3134951	|	Hieracium lamprophyllum	|	species	|		|		|		|	
4246328	|	3134951	|	Hieracium rubro-onegense	|	species	|		|		|		|	
7468501	|	3134951	|	Hieracium lepidiforme	|	species	|		|		|		|	
4212815	|	3134951	|	Hieracium laetiflorum	|	species	|		|		|		|	
4225631	|	3134951	|	Hieracium cyrtotrachelum	|	species	|		|		|		|	
4246633	|	3134951	|	Hieracium rivoense	|	species	|		|		|		|	
7699648	|	3134951	|	Hieracium cuspidifolium	|	species	|		|		|		|	
4215024	|	3134951	|	Hieracium interlucens	|	species	|		|		|		|	
4237711	|	3134951	|	Hieracium acrifoliiforme	|	species	|		|		|		|	
4212144	|	3134951	|	Hieracium latiflorum	|	species	|		|		|		|	
8321779	|	3134951	|	Hieracium lividulum	|	species	|		|		|		|	
7540321	|	3134951	|	Hieracium sericocybe	|	species	|		|		|		|	
8668160	|	3134951	|	Hieracium ornatum	|	species	|		|		|		|	
4254622	|	3134951	|	Hieracium oxydon	|	species	|		|		|		|	
4210367	|	3134951	|	Hieracium longidens	|	species	|		|		|		|	
4255700	|	3134951	|	Hieracium obtexum	|	species	|		|		|		|	
7968279	|	3134951	|	Hieracium campylodon	|	species	|		|		|		|	
7404433	|	3134951	|	Hieracium pachycranum	|	species	|		|		|		|	
4255219	|	3134951	|	Hieracium olliceps	|	species	|		|		|		|	
8688469	|	3134951	|	Hieracium dentatum aggr	|	species	|		|		|		|	
7542584	|	3134951	|	Hieracium basileion	|	species	|		|		|		|	
8630750	|	3134951	|	Hieracium sarcophyllum	|	species	|		|		|		|	
7470713	|	3134951	|	Hieracium pseudopolycomoides	|	species	|		|		|		|	
4211309	|	3134951	|	Hieracium leucopilotum	|	species	|		|		|		|	
8490869	|	3134951	|	Hieracium fuscocinereum aggr	|	species	|		|		|		|	
4253243	|	3134951	|	Hieracium paucinaevum	|	species	|		|		|		|	
4222566	|	3134951	|	Hieracium escalanteae	|	species	|		|		|		|	
8561063	|	3134951	|	Hieracium didymiceps	|	species	|		|		|		|	
8336247	|	3134951	|	Hieracium paniculatum	|	species	|		|		|		|	
8452355	|	3134951	|	Hieracium dovrense	|	species	|		|		|		|	
3136124	|	3134951	|	Hieracium gorodkowianum	|	species	|		|		|		|	
8527041	|	3134951	|	Hieracium lacerifolium	|	species	|		|		|		|	
8125439	|	3134951	|	Hieracium tanyphyllum	|	species	|		|		|		|	
8502751	|	3134951	|	Hieracium chlorophyton	|	species	|		|		|		|	
4218274	|	3134951	|	Hieracium gripharium	|	species	|		|		|		|	
8591618	|	3134951	|	Hieracium leptoprenanthes	|	species	|		|		|		|	
4253276	|	3134951	|	Hieracium patulipes	|	species	|		|		|		|	
8417164	|	3134951	|	Hieracium greisdalense	|	species	|		|		|		|	
8486134	|	3134951	|	Hieracium calophyllum	|	species	|		|		|		|	
4236348	|	3134951	|	Hieracium allubescens	|	species	|		|		|		|	
4253143	|	3134951	|	Hieracium pectinatum	|	species	|		|		|		|	
8670502	|	3134951	|	Hieracium caledonicum aggr	|	species	|		|		|		|	
8689494	|	3134951	|	Hieracium larssonii	|	species	|		|	Hieracium larssonii (species 8689494)	|		|	
4243936	|	3134951	|	Hieracium skytteanum	|	species	|		|		|		|	
8160056	|	3134951	|	Hieracium polyphyllum	|	species	|		|		|		|	
4213818	|	3134951	|	Hieracium kabanovie	|	species	|		|		|		|	
4228460	|	3134951	|	Hieracium chloroticum	|	species	|		|		|		|	
8005438	|	3134951	|	Hieracium tristiceps	|	species	|		|		|		|	
8613080	|	3134951	|	Hieracium smolandicum aggr	|	species	|		|		|		|	
7942989	|	3134951	|	Hieracium caliginosum	|	species	|		|		|		|	
4225247	|	3134951	|	Hieracium delime	|	species	|		|		|		|	
4215930	|	3134951	|	Hieracium hypsilophum	|	species	|		|		|		|	
4233849	|	3134951	|	Hieracium atrocaeruleum	|	species	|		|		|		|	
4244518	|	3134951	|	Hieracium semiornatum	|	species	|		|		|		|	
8282144	|	3134951	|	Hieracium guldbergense	|	species	|		|		|		|	
8594468	|	3134951	|	Hieracium chlorocephalum	|	species	|		|		|		|	
4236052	|	3134951	|	Hieracium amblyodontum	|	species	|		|		|		|	
8379675	|	3134951	|	Hieracium lugubre	|	species	|		|		|		|	
8074227	|	3134951	|	Hieracium adlerzii	|	species	|		|		|		|	
8538936	|	3134951	|	Hieracium leucophaeum aggr	|	species	|		|		|		|	
4215763	|	3134951	|	Hieracium imbricatum	|	species	|		|		|		|	
7533995	|	3134951	|	Hieracium semisilvaticum	|	species	|		|		|		|	
4223546	|	3134951	|	Hieracium elongaticeps	|	species	|		|		|		|	
4234177	|	3134951	|	Hieracium asteroloma	|	species	|		|		|		|	
4220587	|	3134951	|	Hieracium foucaudianum	|	species	|		|		|		|	
7743982	|	3134951	|	Hieracium unctiusculum	|	species	|		|		|		|	
7798327	|	3134951	|	Hieracium buense	|	species	|		|		|		|	
8681745	|	3134951	|	Hieracium pellucidum	|	species	|		|		|		|	
4210845	|	3134951	|	Hieracium lingua	|	species	|		|		|		|	
7478106	|	3134951	|	Hieracium vestmannicum	|	species	|		|		|		|	
8662275	|	3134951	|	Hieracium urumoffii	|	species	|		|		|		|	
7509271	|	3134951	|	Hieracium erysibodes	|	species	|		|		|		|	
8536108	|	3134951	|	Hieracium phlomoides aggr	|	species	|		|		|		|	
8600462	|	3134951	|	Hieracium pardoanum	|	species	|		|		|		|	
8442217	|	3134951	|	Hieracium scorzonerifolium	|	species	|		|	Hieracium scorzonerifolium (species 8442217)	|		|	
4237624	|	3134951	|	Hieracium acromaurum	|	species	|		|		|		|	
4207050	|	3134951	|	Hieracium mutabundum	|	species	|		|		|		|	
4208909	|	3134951	|	Hieracium marifugum	|	species	|		|		|		|	
4239667	|	3134951	|	Hieracium tenuiramum	|	species	|		|		|		|	
6295678	|	3134951	|	Hieracium giganteum	|	species	|		|		|		|	
4245751	|	3134951	|	Hieracium sandbergii	|	species	|		|		|		|	
4247734	|	3134951	|	Hieracium pyrrhocranum	|	species	|		|		|		|	
4234576	|	3134951	|	Hieracium arnoldii	|	species	|		|		|		|	
4235997	|	3134951	|	Hieracium amnoocranum	|	species	|		|		|		|	
4235967	|	3134951	|	Hieracium amorphophyllum	|	species	|		|		|		|	
4253056	|	3134951	|	Hieracium peliophyllum	|	species	|		|		|		|	
3089978	|	3065	|	Adenocritonia	|	genus	|		|		|		|	
3089980	|	3089978	|	Adenocritonia heathiae	|	species	|		|		|		|	
3089100	|	3065	|	Pterocypsela	|	genus	|		|		|	barren	|	
8239850	|	3065	|	Hysterionica	|	genus	|		|		|		|	
4228386	|	8239850	|	Hysterionica nidorelloldes	|	species	|		|		|		|	
7900239	|	3065	|	Corymbium	|	genus	|		|		|		|	
3118633	|	7900239	|	Corymbium cymosum	|	species	|		|		|		|	
3103406	|	3065	|	Lipochaeta	|	genus	|		|		|		|	
5386792	|	3103406	|	Lipochaeta tenuifolia	|	species	|		|		|		|	
5701450	|	3103406	|	Lipochaeta hetrophylla	|	species	|		|		|		|	
3134182	|	3065	|	Delairea	|	genus	|		|		|		|	
7451478	|	3134182	|	Delairea odorata	|	species	|		|		|		|	
3104561	|	3065	|	Aylacophora	|	genus	|		|		|	barren	|	
3150202	|	3065	|	Misbrookea	|	genus	|		|		|	barren	|	
3089318	|	3065	|	Adenanthellum	|	genus	|		|		|	barren	|	
3101680	|	3065	|	Decastylocarpus	|	genus	|		|		|	barren	|	
3114260	|	3065	|	Gymnocondylus	|	genus	|		|		|	barren	|	
3094732	|	3065	|	Trichogonia	|	genus	|		|		|		|	
8655813	|	3094732	|	Trichogonia cinerea	|	species	|		|		|		|	
5692787	|	3094732	|	Trichogonia melissifolia	|	species	|		|		|		|	
8310577	|	3094732	|	Trichogonia arguta	|	species	|		|		|		|	
3118714	|	3065	|	Greenmaniella	|	genus	|		|		|	barren	|	
3093373	|	3065	|	Exomiocarpon	|	genus	|		|		|	barren	|	
3104987	|	3065	|	Balduina	|	genus	|		|		|	barren	|	
3103901	|	3065	|	Gymnarrhena	|	genus	|		|		|	barren	|	
6064610	|	3065	|	Symphipappus	|	genus	|		|		|	barren	|	
7565346	|	3065	|	Viereckia	|	genus	|		|		|		|	
5704095	|	7565346	|	Viereckia tamaulipasasensis	|	species	|		|		|		|	
7914887	|	3065	|	Crepidifolium	|	genus	|		|		|	barren	|	
3144424	|	3065	|	Thymophylla	|	genus	|		|		|		|	
4215648	|	3144424	|	Thymophylla belendium	|	species	|		|		|		|	
3144474	|	3144424	|	Thymophylla aurea	|	species	|		|		|		|	
7821792	|	3065	|	Conyza	|	genus	|		|		|		|	
5692711	|	7821792	|	Conyza coronipifolia	|	species	|		|		|		|	
8334363	|	7821792	|	Conyza sessiliflora	|	species	|		|		|		|	
7396408	|	7821792	|	Conyza bifoliata	|	species	|		|		|		|	
8250341	|	7821792	|	Conyza lobata	|	species	|		|		|		|	
5692550	|	7821792	|	Conyza flaginoides	|	species	|		|		|		|	
5692142	|	7821792	|	Conyza polyganata	|	species	|		|		|		|	
5398220	|	7821792	|	Conyza japonica	|	species	|		|		|		|	
5692241	|	7821792	|	Conyza neolaxiflora	|	species	|		|		|		|	
7796965	|	7821792	|	Conyza indica	|	species	|		|		|		|	
7691264	|	7821792	|	Conyza axillaris	|	species	|		|		|		|	
5692463	|	7821792	|	Conyza grogeri	|	species	|		|		|		|	
7763614	|	7821792	|	Conyza aurita	|	species	|		|		|		|	
7723060	|	7821792	|	Conyza villosa	|	species	|		|		|		|	
5692291	|	7821792	|	Conyza megellanica	|	species	|		|		|		|	
5692484	|	7821792	|	Conyza gnaphalodes	|	species	|		|		|		|	
7775135	|	7821792	|	Conyza amplexicaulis	|	species	|		|		|		|	
5692290	|	7821792	|	Conyza melastomoides	|	species	|		|		|		|	
7395305	|	7821792	|	Conyza dentata	|	species	|		|		|		|	
7999841	|	7821792	|	Conyza odorata	|	species	|		|		|		|	
7971664	|	7821792	|	Conyza nutans	|	species	|		|		|		|	
5395739	|	7821792	|	Conyza hirsuta	|	species	|		|		|		|	
5692237	|	7821792	|	Conyza nitida	|	species	|		|		|		|	
7505217	|	7821792	|	Conyza viscosa	|	species	|		|		|		|	
5398011	|	7821792	|	Conyza incana	|	species	|		|		|		|	
5692638	|	7821792	|	Conyza dioscaridis	|	species	|		|		|		|	
7776268	|	7821792	|	Conyza monocephala	|	species	|		|		|		|	
5691752	|	7821792	|	Conyza valdisiana	|	species	|		|		|		|	
7702684	|	7821792	|	Conyza ambigua	|	species	|		|		|		|	
8006306	|	7821792	|	Conyza viscidula	|	species	|		|		|		|	
5691924	|	7821792	|	Conyza sieberi	|	species	|		|		|		|	
5692884	|	7821792	|	Conyza bustilloziana	|	species	|		|		|		|	
7545845	|	7821792	|	Conyza paniculata	|	species	|		|		|		|	
5692743	|	7821792	|	Conyza clethrifolia	|	species	|		|		|		|	
7795767	|	7821792	|	Conyza alata	|	species	|		|		|		|	
5692026	|	7821792	|	Conyza royana	|	species	|		|		|		|	
7956432	|	7821792	|	Conyza obliqua	|	species	|		|		|		|	
5398034	|	7821792	|	Conyza chinensis	|	species	|		|		|		|	
5692395	|	7821792	|	Conyza laeta	|	species	|		|		|		|	
5692650	|	7821792	|	Conyza dentoniae	|	species	|		|		|		|	
5691692	|	7821792	|	Conyza volkameriifolia	|	species	|		|		|		|	
5692308	|	7821792	|	Conyza maeylandica	|	species	|		|		|		|	
5692404	|	7821792	|	Conyza kotzchyi	|	species	|		|		|		|	
7531343	|	7821792	|	Conyza glomerata	|	species	|		|		|		|	
7453733	|	7821792	|	Conyza stricta	|	species	|		|		|		|	
3130444	|	3065	|	Eriophyllum	|	genus	|		|		|		|	
7410944	|	3130444	|	Eriophyllum nubigenum	|	species	|		|		|		|	
4209445	|	3130444	|	Eriophyllum idoreum	|	species	|		|		|		|	
7645256	|	3130444	|	Eriophyllum lanatum	|	species	|		|		|		|	
8299116	|	3130444	|	Eriophyllum biternatum	|	species	|		|		|		|	
3130480	|	3130444	|	Eriophyllum latilobum	|	species	|		|		|		|	
3104064	|	3065	|	Apalochlamys	|	genus	|		|		|	barren	|	
3134225	|	3065	|	Salmea	|	genus	|		|		|	barren	|	
3118011	|	3065	|	Angianthus	|	genus	|		|		|	barren	|	
3115145	|	3065	|	Berkheya	|	genus	|		|		|		|	
4251534	|	3115145	|	Berkheya stubaeoides	|	species	|		|		|		|	
3115266	|	3115145	|	Berkheya bipinnatifida	|	species	|		|		|		|	
8143954	|	3115145	|	Berkheya radula	|	species	|		|		|		|	
8337462	|	3115145	|	Berkheya rigida	|	species	|		|		|		|	
3127457	|	3065	|	Litogyne	|	genus	|		|		|	barren	|	
7697942	|	3065	|	Stephanochilus	|	genus	|		|		|	barren	|	
7337852	|	3065	|	Petasitis	|	genus	|		|		|		|	
4238005	|	7337852	|	Petasitis vulgaris	|	species	|		|		|		|	
8045679	|	3065	|	Canadanthus	|	genus	|		|		|	barren	|	
3103861	|	3065	|	Gnaphaliothamnus	|	genus	|		|		|	barren	|	
8654745	|	3065	|	Soyeria	|	genus	|		|		|	barren	|	
8403396	|	3065	|	Dresslerothamnus	|	genus	|		|		|	barren	|	
3149847	|	3065	|	Epallage	|	genus	|		|		|	barren	|	
7895782	|	3065	|	Pityopsis	|	genus	|		|		|	barren	|	
3095522	|	3065	|	Mattfeldia	|	genus	|		|		|	barren	|	
7426096	|	3065	|	Allocephalus	|	genus	|		|		|		|	
8248889	|	7426096	|	Allocephalus gamolepis	|	species	|		|		|		|	
5398240	|	3065	|	Atractylis	|	genus	|		|		|		|	
8352158	|	5398240	|	Atractylis amplexicaulis	|	species	|		|		|		|	
7449725	|	5398240	|	Atractylis gummifera	|	species	|		|		|		|	
8463697	|	5398240	|	Atractylis candida	|	species	|		|		|		|	
3089800	|	3065	|	Commidendrum	|	genus	|		|		|	barren	|	
3104263	|	3065	|	Liatris	|	genus	|		|		|		|	
3104311	|	3104263	|	Liatris laevigata	|	species	|		|		|		|	
3104353	|	3104263	|	Liatris pilosa	|	species	|		|		|		|	
7729478	|	3104263	|	Liatris stricta	|	species	|		|		|		|	
7400783	|	3104263	|	Liatris borealis	|	species	|		|		|		|	
3104309	|	3104263	|	Liatris patens	|	species	|		|		|		|	
8303367	|	3104263	|	Liatris heterophylla	|	species	|		|		|		|	
3151237	|	3065	|	Cabobanthus	|	genus	|		|		|	barren	|	
7338669	|	3065	|	Leptotriche	|	genus	|		|		|	barren	|	
3114206	|	3065	|	Austrocritonia	|	genus	|		|		|	barren	|	
3088825	|	3065	|	Sericocarpus	|	genus	|		|		|		|	
4213375	|	3088825	|	Sericocarpus woodhousii	|	species	|		|		|		|	
7882472	|	3065	|	Dyscritogyne	|	genus	|		|		|	barren	|	
3146553	|	3065	|	Tzvelevopyrethrum	|	genus	|		|		|	barren	|	
3150027	|	3065	|	Phagnalon	|	genus	|		|		|		|	
4237345	|	3150027	|	Phagnalon ×caroli	|	species	|		|		|		|	
4237028	|	3150027	|	Phagnalon tenorii	|	species	|		|		|		|	
4237209	|	3150027	|	Phagnalon lucidum	|	species	|		|		|		|	
3098317	|	3065	|	Solenogyne	|	genus	|		|		|	barren	|	
3117100	|	3065	|	Neocabreria	|	genus	|		|		|		|	
4213510	|	3117100	|	Neocabreria malacophylla	|	species	|		|		|		|	
3091361	|	3065	|	Jaegeria	|	genus	|		|		|		|	
5695300	|	3091361	|	Jaegeria bellidoides	|	species	|		|		|		|	
3105180	|	3065	|	Boeberoides	|	genus	|		|		|	barren	|	
3122050	|	3065	|	Critoniadelphus	|	genus	|		|		|	barren	|	
3091059	|	3065	|	Eucephalus	|	genus	|		|		|		|	
8479446	|	3091059	|	Eucephalus wasatchensis	|	species	|		|		|		|	
6443656	|	3065	|	Gymnostyles	|	genus	|		|		|	barren	|	
3147785	|	3065	|	Ewartia	|	genus	|		|		|	barren	|	
8634039	|	3065	|	Asteracarpus	|	genus	|		|		|		|	
8564626	|	8634039	|	Asteracarpus gomezbelloi	|	species	|		|		|		|	
7496919	|	3065	|	Leptocarpha	|	genus	|		|		|	barren	|	
6063512	|	3065	|	Seruneum	|	genus	|		|		|		|	
4210148	|	6063512	|	Seruneum helianthoides	|	species	|		|		|		|	
3095385	|	3065	|	Axiniphyllum	|	genus	|		|		|	barren	|	
3147777	|	3065	|	Ischnea	|	genus	|		|		|	barren	|	
3149851	|	3065	|	Dyscritothamnus	|	genus	|		|		|	barren	|	
3138942	|	3065	|	Neotysonia	|	genus	|		|		|	barren	|	
3137985	|	3065	|	Hartwrightia	|	genus	|		|		|	barren	|	
3115472	|	3065	|	Pseudobahia	|	genus	|		|		|	barren	|	
3092629	|	3065	|	Hystrichophora	|	genus	|		|		|	barren	|	
3088803	|	3065	|	Brachyactis	|	genus	|		|		|	barren	|	
3129102	|	3065	|	Papuacalia	|	genus	|		|		|	barren	|	
3138704	|	3065	|	Anastraphia	|	genus	|		|		|	barren	|	
8656969	|	3065	|	Trachodes	|	genus	|		|		|	barren	|	
3139421	|	3065	|	Hebeclinium	|	genus	|		|		|		|	
4255326	|	3139421	|	Hebeclinium hygrophylaeum	|	species	|		|		|		|	
8117754	|	3065	|	Lipskyella	|	genus	|		|		|	barren	|	
3112023	|	3065	|	Psathyrotopsis	|	genus	|		|		|	barren	|	
8161566	|	3065	|	Cyrtocymura	|	genus	|		|		|	barren	|	
3144486	|	3065	|	Cylindrocline	|	genus	|		|		|	barren	|	
3142341	|	3065	|	Disynaphia	|	genus	|		|		|	barren	|	
3150128	|	3065	|	Huberopappus	|	genus	|		|		|	barren	|	
3122390	|	3065	|	Lopholaena	|	genus	|		|		|	barren	|	
3088188	|	3065	|	Guardiola	|	genus	|		|		|	barren	|	
4933519	|	3065	|	Iodocephalopsis	|	genus	|		|		|	barren	|	
3095113	|	3065	|	Catatia	|	genus	|		|		|	barren	|	
7923996	|	3065	|	Arctogeron	|	genus	|		|		|	barren	|	
3134549	|	3065	|	Hyoseris	|	genus	|		|		|		|	
7907190	|	3134549	|	Hyoseris lucida	|	species	|		|		|		|	
4230284	|	3134549	|	Hyoseris pygsaea	|	species	|		|		|		|	
3119886	|	3065	|	Urbinella	|	genus	|		|		|	barren	|	
7906338	|	3065	|	Sebastiana	|	genus	|		|		|		|	
7266326	|	7906338	|	Sebastiana brasiliensis	|	species	|		|		|		|	
3151858	|	3065	|	Grauanthus	|	genus	|		|		|	barren	|	
3091406	|	3065	|	Hippia	|	genus	|		|		|	barren	|	
7995676	|	3065	|	Ixodia	|	genus	|		|		|		|	
8226081	|	7995676	|	Ixodia achilleoides	|	species	|		|		|		|	
3091154	|	3065	|	Humbertacalia	|	genus	|		|		|	barren	|	
3116841	|	3065	|	Sphagneticola	|	genus	|		|		|		|	
8617871	|	3116841	|	Sphagneticola trilobata	|	species	|		|		|		|	
3110328	|	3065	|	Kaschgaria	|	genus	|		|		|	barren	|	
3134179	|	3065	|	Trichocoryne	|	genus	|		|		|	barren	|	
7383153	|	3065	|	Stemmatella	|	genus	|		|		|	barren	|	
3151338	|	3065	|	Wilkesia	|	genus	|		|		|	barren	|	
3097718	|	3065	|	Serratula	|	genus	|		|		|		|	
5692555	|	3097718	|	Serratula hsinganensis	|	species	|		|		|		|	
5692368	|	3097718	|	Serratula runcinata	|	species	|		|		|		|	
5692775	|	3097718	|	Serratula bocconi	|	species	|		|		|		|	
5692702	|	3097718	|	Serratula compta	|	species	|		|		|		|	
8377325	|	3097718	|	Serratula indica	|	species	|		|		|		|	
7548540	|	3097718	|	Serratula cyanoides	|	species	|		|		|		|	
8510136	|	3097718	|	Serratula bracteifolia	|	species	|		|		|		|	
7981156	|	3065	|	Leontopodium	|	genus	|		|		|		|	
8184141	|	7981156	|	Leontopodium alpinum	|	species	|		|		|		|	
3141615	|	3065	|	Faberia	|	genus	|		|		|	barren	|	
3146121	|	3065	|	Cuspidia	|	genus	|		|		|	barren	|	
8024659	|	3065	|	Guynesomia	|	genus	|		|		|	barren	|	
3086782	|	3065	|	Parthenium	|	genus	|		|		|		|	
6710966	|	3086782	|	Parthenium hybr	|	species	|		|		|		|	
8375556	|	3086782	|	Parthenium fruticosum	|	species	|		|		|		|	
3143066	|	3065	|	Pseudokyrsteniopsis	|	genus	|		|		|	barren	|	
3138406	|	3065	|	Gamochaetopsis	|	genus	|		|		|	barren	|	
3149954	|	3065	|	Crupina	|	genus	|		|		|	barren	|	
3134563	|	3065	|	Lordhowea	|	genus	|		|		|	barren	|	
3100896	|	3065	|	Holozonia	|	genus	|		|		|	barren	|	
3102905	|	3065	|	Vittetia	|	genus	|		|		|		|	
7885675	|	3102905	|	Vittetia bishopii	|	species	|		|		|		|	
7338856	|	3065	|	Sarcanthemum	|	genus	|		|		|	barren	|	
3090933	|	3065	|	Solanecio	|	genus	|		|		|	barren	|	
6065204	|	3065	|	Orbivestus	|	genus	|		|		|		|	
4933930	|	6065204	|	Orbivestus catumbensis	|	species	|		|		|		|	
3105046	|	3065	|	Formania	|	genus	|		|		|	barren	|	
3091312	|	3065	|	Holocarpha	|	genus	|		|		|	barren	|	
3120443	|	3065	|	Steiractinia	|	genus	|		|		|	barren	|	
3114133	|	3065	|	Heterocypsela	|	genus	|		|		|	barren	|	
3093116	|	3065	|	Tourneuxia	|	genus	|		|		|	barren	|	
3139238	|	3065	|	Townsendia	|	genus	|		|		|		|	
8225586	|	3139238	|	Townsendia scapigera	|	species	|		|		|		|	
7404230	|	3139238	|	Townsendia parryi	|	species	|		|		|		|	
5693529	|	3139238	|	Townsendia goodrichii	|	species	|		|		|		|	
5401940	|	3139238	|	Townsendia condensata	|	species	|		|		|		|	
3148294	|	3065	|	Cyanthillium	|	genus	|		|		|		|	
6445734	|	3148294	|	Cyanthillium cinereum	|	species	|		|		|		|	
3092079	|	3065	|	Coleostephus	|	genus	|		|		|	barren	|	
3119677	|	3065	|	Stenophalium	|	genus	|		|		|	barren	|	
3088897	|	3065	|	Lepidonia	|	genus	|		|		|	barren	|	
3091747	|	3065	|	Condylidium	|	genus	|		|		|	barren	|	
3132207	|	3065	|	Stilpnolepis	|	genus	|		|		|	barren	|	
3115667	|	3065	|	Stenachaenium	|	genus	|		|		|	barren	|	
3099640	|	3065	|	Trichocoronis	|	genus	|		|		|	barren	|	
6297742	|	3065	|	Murorum	|	genus	|		|		|	barren	|	
3091054	|	3065	|	Dymondia	|	genus	|		|		|	barren	|	
3130059	|	3065	|	Tetrachyron	|	genus	|		|		|		|	
4217871	|	3130059	|	Tetrachyron omissum	|	species	|		|		|		|	
7597217	|	3130059	|	Tetrachyron orizabaensis	|	species	|		|		|		|	
7982470	|	3065	|	Caucasalia	|	genus	|		|		|	barren	|	
8006011	|	3065	|	Argyranthemum	|	genus	|		|		|		|	
8245293	|	8006011	|	Argyranthemum coronopifolium	|	species	|		|		|		|	
8303003	|	8006011	|	Argyranthemum pinnatifidum	|	species	|		|		|		|	
7761066	|	8006011	|	Argyranthemum haemotomma	|	species	|		|		|		|	
3091713	|	3065	|	Sipolisia	|	genus	|		|		|	barren	|	
3150714	|	3065	|	Jasonia	|	genus	|		|		|	barren	|	
8423585	|	3065	|	Stuessya	|	genus	|		|		|	barren	|	
3130926	|	3065	|	Endocellion	|	genus	|		|		|		|	
7632611	|	3130926	|	Endocellion glaciale	|	species	|		|		|		|	
7618283	|	3065	|	Microgyne	|	genus	|		|		|	barren	|	
3143107	|	3065	|	Chlamydophora	|	genus	|		|		|	barren	|	
3117538	|	3065	|	Glossarion	|	genus	|		|		|	barren	|	
3145428	|	3065	|	Aedesia	|	genus	|		|		|	barren	|	
7689742	|	3065	|	Volutarella	|	genus	|		|		|	barren	|	
3142321	|	3065	|	Gossweilera	|	genus	|		|		|	barren	|	
3111621	|	3065	|	Bahianthus	|	genus	|		|		|	barren	|	
3087228	|	3065	|	Cancrinia	|	genus	|		|		|		|	
4215493	|	3087228	|	Cancrinia brachypappos	|	species	|		|		|		|	
6064926	|	3065	|	Spiroseris	|	genus	|		|		|	barren	|	
3134860	|	3065	|	Semiria	|	genus	|		|		|	barren	|	
3146588	|	3065	|	Erigeron	|	genus	|		|		|		|	
4218664	|	3146588	|	Erigeron candidus	|	species	|		|		|		|	
3146697	|	3146588	|	Erigeron ×arthurii	|	species	|		|		|		|	
7456146	|	3146588	|	Erigeron ×hybridus	|	species	|		|		|		|	
3147092	|	3146588	|	Erigeron salishii	|	species	|		|		|		|	
3147058	|	3146588	|	Erigeron vagus	|	species	|		|		|		|	
3146860	|	3146588	|	Erigeron lackschewitzii	|	species	|		|		|		|	
7570545	|	3146588	|	Erigeron senecio	|	species	|		|		|		|	
4214855	|	3146588	|	Erigeron molleri	|	species	|		|		|		|	
3146893	|	3146588	|	Erigeron evermannii	|	species	|		|		|		|	
7863530	|	3146588	|	Erigeron ursinus	|	species	|		|		|		|	
7616469	|	3146588	|	Erigeron expansus	|	species	|		|		|		|	
7336713	|	3146588	|	Erigeron canadense	|	species	|		|		|		|	
4215865	|	3146588	|	Erigeron irazuense	|	species	|		|		|		|	
7336684	|	3146588	|	Erigeron coespitosus	|	species	|		|		|		|	
8078909	|	3146588	|	Erigeron superbus	|	species	|		|		|		|	
3146869	|	3146588	|	Erigeron basalticus	|	species	|		|		|		|	
7337892	|	3146588	|	Erigeron australe	|	species	|		|		|		|	
3146623	|	3146588	|	Erigeron parishii	|	species	|		|		|		|	
3146780	|	3146588	|	Erigeron asperugineus	|	species	|		|		|		|	
4219314	|	3146588	|	Erigeron austinae	|	species	|		|		|		|	
4219787	|	3146588	|	Erigeron aliciae	|	species	|		|		|		|	
3146950	|	3146588	|	Erigeron miyabeanus	|	species	|		|		|		|	
8688162	|	3146588	|	Erigeron arcticus	|	species	|		|		|		|	
4217215	|	3146588	|	Erigeron foliosissmus	|	species	|		|		|		|	
7806850	|	3146588	|	Erigeron pacalis	|	species	|		|		|		|	
3147376	|	3146588	|	Erigeron pyrenaicus	|	species	|		|		|		|	
