name	|	uid	|	type	|	uniqname	|	sourceinfo	|	
Haarera	|	3111628	|	synonym	|	Haarera (synonym for Erlangea)	|	gbif:3111628	|	
Stephanolepis	|	3111628	|	synonym	|	Stephanolepis (synonym for Erlangea)	|	gbif:3111628	|	
Koanophyllum	|	3144909	|	synonym	|	Koanophyllum (synonym for Koanophyllon)	|	gbif:3144909	|	
Neohintonia	|	3144909	|	synonym	|	Neohintonia (synonym for Koanophyllon)	|	gbif:3144909	|	
Yunquea	|	3098631	|	synonym	|	Yunquea (synonym for Centaurodendron)	|	gbif:3098631	|	
Volkensia	|	3089675	|	synonym	|	Volkensia (synonym for Bothriocline)	|	gbif:3089675	|	
Packera Á.Löve & D.Löve	|	3113889	|	spelling variant	|	Packera Á.Löve & D.Löve (synonym for Packera A.Love & D.Love)	|	gbif:3113889	|	
Apogon	|	3132392	|	heterotypic synonym	|	Apogon (synonym for Krigia)	|	gbif:3132392	|	
Serinia	|	3132392	|	heterotypic synonym	|	Serinia (synonym for Krigia)	|	gbif:3132392	|	
Cynthia	|	3132392	|	homotypic synonym	|	Cynthia (synonym for Krigia)	|	gbif:3132392	|	
Cymbia	|	3132392	|	heterotypic synonym	|	Cymbia (synonym for Krigia)	|	gbif:3132392	|	
Adopogon	|	3132392	|	synonym	|	Adopogon (synonym for Krigia)	|	gbif:3132392	|	
Troximon	|	3132392	|	heterotypic synonym	|	Troximon (synonym for Krigia)	|	gbif:3132392	|	
Agnorhiza	|	3091452	|	synonym	|	Agnorhiza (synonym for Wyethia)	|	gbif:3091452	|	
Alarconia	|	3091452	|	synonym	|	Alarconia (synonym for Wyethia)	|	gbif:3091452	|	
Actinospermum	|	3104987	|	synonym	|	Actinospermum (synonym for Balduina)	|	gbif:3104987	|	
Haenselera	|	3099974	|	homotypic synonym	|	Haenselera (synonym for Rothmaleria)	|	gbif:3099974	|	
Nesothamnus	|	3146354	|	synonym	|	Nesothamnus (synonym for Perityle)	|	gbif:3146354	|	
Leptopharynx	|	3146354	|	synonym	|	Leptopharynx (synonym for Perityle)	|	gbif:3146354	|	
Laphamia	|	3146354	|	synonym	|	Laphamia (synonym for Perityle)	|	gbif:3146354	|	
Synotis	|	3106738	|	synonym	|	Synotis (synonym for Senecio)	|	gbif:3106738	|	
Lomanthus	|	3106738	|	synonym	|	Lomanthus (synonym for Senecio)	|	gbif:3106738	|	
Lasiocephalus	|	3106738	|	synonym	|	Lasiocephalus (synonym for Senecio)	|	gbif:3106738	|	
Cadiscus	|	3106738	|	synonym	|	Cadiscus (synonym for Senecio)	|	gbif:3106738	|	
Herreranthus	|	3106738	|	synonym	|	Herreranthus (synonym for Senecio)	|	gbif:3106738	|	
Garcibarrigoa	|	3106738	|	synonym	|	Garcibarrigoa (synonym for Senecio)	|	gbif:3106738	|	
Zemisia	|	3106738	|	synonym	|	Zemisia (synonym for Senecio)	|	gbif:3106738	|	
Monticalia	|	3106738	|	synonym	|	Monticalia (synonym for Senecio)	|	gbif:3106738	|	
Elekmania	|	3106738	|	synonym	|	Elekmania (synonym for Senecio)	|	gbif:3106738	|	
Aetheolaena	|	3106738	|	synonym	|	Aetheolaena (synonym for Senecio)	|	gbif:3106738	|	
Talamancalia	|	3106738	|	synonym	|	Talamancalia (synonym for Senecio)	|	gbif:3106738	|	
Dendrophorbium	|	3106738	|	synonym	|	Dendrophorbium (synonym for Senecio)	|	gbif:3106738	|	
Oldfeltia	|	3106738	|	synonym	|	Oldfeltia (synonym for Senecio)	|	gbif:3106738	|	
Hubertia	|	3106738	|	synonym	|	Hubertia (synonym for Senecio)	|	gbif:3106738	|	
Dresslerothamnus	|	3106738	|	synonym	|	Dresslerothamnus (synonym for Senecio)	|	gbif:3106738	|	
Dauresia	|	3106738	|	synonym	|	Dauresia (synonym for Senecio)	|	gbif:3106738	|	
Leonis	|	3106738	|	synonym	|	Leonis (synonym for Senecio)	|	gbif:3106738	|	
Rhetinodendron	|	3106738	|	synonym	|	Rhetinodendron (synonym for Senecio)	|	gbif:3106738	|	
Lundinia	|	3106738	|	synonym	|	Lundinia (synonym for Senecio)	|	gbif:3106738	|	
Synosma	|	3106738	|	synonym	|	Synosma (synonym for Senecio)	|	gbif:3106738	|	
Symphyochaeta	|	3106738	|	synonym	|	Symphyochaeta (synonym for Senecio)	|	gbif:3106738	|	
Vendredia	|	3106738	|	synonym	|	Vendredia (synonym for Senecio)	|	gbif:3106738	|	
Nesampelos	|	3106738	|	synonym	|	Nesampelos (synonym for Senecio)	|	gbif:3106738	|	
Pseudogynoxys	|	3106738	|	synonym	|	Pseudogynoxys (synonym for Senecio)	|	gbif:3106738	|	
Dorobaea	|	3106738	|	synonym	|	Dorobaea (synonym for Senecio)	|	gbif:3106738	|	
Antillanthus	|	3106738	|	synonym	|	Antillanthus (synonym for Senecio)	|	gbif:3106738	|	
Pojarkovia	|	3106738	|	synonym	|	Pojarkovia (synonym for Senecio)	|	gbif:3106738	|	
Robinsonia	|	3106738	|	synonym	|	Robinsonia (synonym for Senecio)	|	gbif:3106738	|	
Mesogramma	|	3106738	|	synonym	|	Mesogramma (synonym for Senecio)	|	gbif:3106738	|	
Microchaete	|	3106738	|	synonym	|	Microchaete (synonym for Senecio)	|	gbif:3106738	|	
Culcitium	|	3106738	|	synonym	|	Culcitium (synonym for Senecio)	|	gbif:3106738	|	
Iocenes	|	3106738	|	synonym	|	Iocenes (synonym for Senecio)	|	gbif:3106738	|	
Dendrosenecio	|	3106738	|	synonym	|	Dendrosenecio (synonym for Senecio)	|	gbif:3106738	|	
Pentacalia	|	3106738	|	synonym	|	Pentacalia (synonym for Senecio)	|	gbif:3106738	|	
Sphaeroclinium	|	3112068	|	synonym	|	Sphaeroclinium (synonym for Cotula)	|	gbif:3112068	|	
Macledium	|	3103338	|	synonym	|	Macledium (synonym for Dicoma)	|	gbif:3103338	|	
Tibestina	|	3103338	|	synonym	|	Tibestina (synonym for Dicoma)	|	gbif:3103338	|	
Microlecane	|	3105856	|	synonym	|	Microlecane (synonym for Bidens)	|	gbif:3105856	|	
Campylotheca	|	3105856	|	synonym	|	Campylotheca (synonym for Bidens)	|	gbif:3105856	|	
Calliopsis	|	3105856	|	synonym	|	Calliopsis (synonym for Bidens)	|	gbif:3105856	|	
Oparanthus	|	3105856	|	synonym	|	Oparanthus (synonym for Bidens)	|	gbif:3105856	|	
Selleophytum	|	3105856	|	synonym	|	Selleophytum (synonym for Bidens)	|	gbif:3105856	|	
Epilepis	|	3105856	|	synonym	|	Epilepis (synonym for Bidens)	|	gbif:3105856	|	
Petrobium	|	3105856	|	synonym	|	Petrobium (synonym for Bidens)	|	gbif:3105856	|	
Pugiopappus	|	3105856	|	synonym	|	Pugiopappus (synonym for Bidens)	|	gbif:3105856	|	
Tuckermannia	|	3105856	|	synonym	|	Tuckermannia (synonym for Bidens)	|	gbif:3105856	|	
Leptosyne	|	3105856	|	synonym	|	Leptosyne (synonym for Bidens)	|	gbif:3105856	|	
Dolichotheca	|	3105856	|	synonym	|	Dolichotheca (synonym for Bidens)	|	gbif:3105856	|	
Clybatis	|	3099490	|	synonym	|	Clybatis (synonym for Leucheria)	|	gbif:3099490	|	
Mimela	|	3099490	|	synonym	|	Mimela (synonym for Leucheria)	|	gbif:3099490	|	
Hemistepta	|	3142036	|	synonym	|	Hemistepta (synonym for Hemisteptia)	|	gbif:3142036	|	
Gundelsheimera	|	3087519	|	homotypic synonym	|	Gundelsheimera (synonym for Gundelia)	|	gbif:3087519	|	
Lygodesma	|	3091131	|	synonym	|	Lygodesma (synonym for Lygodesmia)	|	gbif:3091131	|	
Erythremia	|	3091131	|	heterotypic synonym	|	Erythremia (synonym for Lygodesmia)	|	gbif:3091131	|	
Inulopsis	|	5385927	|	synonym	|	Inulopsis (synonym for Podocoma)	|	gbif:5385927	|	
Asteropsis	|	5385927	|	synonym	|	Asteropsis (synonym for Podocoma)	|	gbif:5385927	|	
Podopappus	|	5385927	|	synonym	|	Podopappus (synonym for Podocoma)	|	gbif:5385927	|	
Xanthochrysum	|	3138869	|	synonym	|	Xanthochrysum (synonym for Schoenia)	|	gbif:3138869	|	
Prionopsis	|	3146171	|	synonym	|	Prionopsis (synonym for Grindelia)	|	gbif:3146171	|	
Munzothammus	|	8048129	|	synonym	|	Munzothammus (synonym for Munzothamnus)	|	gbif:8048129	|	
Polychaetia	|	3032185	|	synonym	|	Polychaetia (synonym for Nestlera)	|	gbif:3032185	|	
Taraxacum alpinum	|	8322495	|	proparte synonym	|	Taraxacum alpinum (synonym for Taraxacum)	|	gbif:8322495	|	
Taraxacum officinale subsp. alpinum	|	8322495	|	proparte synonym	|	Taraxacum officinale subsp. alpinum (synonym for Taraxacum)	|	gbif:8322495	|	
Taraxacum filiflorum	|	8322495	|	synonym	|	Taraxacum filiflorum (synonym for Taraxacum)	|	gbif:8322495	|	
Wendelboa	|	8322495	|	heterotypic synonym	|	Wendelboa (synonym for Taraxacum)	|	gbif:8322495	|	
Taraxacum officinale subsp. dens-leonis	|	8322495	|	synonym	|	Taraxacum officinale subsp. dens-leonis (synonym for Taraxacum)	|	gbif:8322495	|	
Taraxacum cupreum	|	8322495	|	synonym	|	Taraxacum cupreum (synonym for Taraxacum)	|	gbif:8322495	|	
Hymenoclea	|	3110576	|	synonym	|	Hymenoclea (synonym for Ambrosia)	|	gbif:3110576	|	
Xanthidium	|	3110576	|	synonym	|	Xanthidium (synonym for Ambrosia)	|	gbif:3110576	|	
Gaertneria	|	3110576	|	synonym	|	Gaertneria (synonym for Ambrosia)	|	gbif:3110576	|	
Franseria	|	3110576	|	synonym	|	Franseria (synonym for Ambrosia)	|	gbif:3110576	|	
Bolophyta	|	3086782	|	synonym	|	Bolophyta (synonym for Parthenium)	|	gbif:3086782	|	
Villanova	|	3086782	|	synonym	|	Villanova (synonym for Parthenium)	|	gbif:3086782	|	
Ursiniopsis	|	3088982	|	synonym	|	Ursiniopsis (synonym for Ursinia)	|	gbif:3088982	|	
Sphenogyne	|	3088982	|	synonym	|	Sphenogyne (synonym for Ursinia)	|	gbif:3088982	|	
Tuberostyles	|	3101388	|	synonym	|	Tuberostyles (synonym for Tuberostylis)	|	gbif:3101388	|	
Chrysocoryne	|	3117285	|	synonym	|	Chrysocoryne (synonym for Gnephosis)	|	gbif:3117285	|	
Pietrosia	|	3105480	|	heterotypic synonym	|	Pietrosia (synonym for Andryala)	|	gbif:3105480	|	
Paua	|	3105480	|	heterotypic synonym	|	Paua (synonym for Andryala)	|	gbif:3105480	|	
Rothia	|	3105480	|	synonym	|	Rothia (synonym for Andryala)	|	gbif:3105480	|	
Siphonogyne	|	3130098	|	synonym	|	Siphonogyne (synonym for Eriocephalus)	|	gbif:3130098	|	
Microgyne	|	3130098	|	synonym	|	Microgyne (synonym for Eriocephalus)	|	gbif:3130098	|	
Brachygyne	|	3130098	|	synonym	|	Brachygyne (synonym for Eriocephalus)	|	gbif:3130098	|	
Stenogyne	|	3130098	|	synonym	|	Stenogyne (synonym for Eriocephalus)	|	gbif:3130098	|	
Trilisa	|	3112031	|	synonym	|	Trilisa (synonym for Carphephorus)	|	gbif:3112031	|	
Charieis	|	3134628	|	synonym	|	Charieis (synonym for Felicia)	|	gbif:3134628	|	
Agathaea	|	3134628	|	synonym	|	Agathaea (synonym for Felicia)	|	gbif:3134628	|	
×Centauserratula J. Arènes, 1952	|	6446043	|	spelling variant	|	×Centauserratula J. Arènes, 1952 (synonym for ×Centauserratula J. Arenes, 1952)	|	gbif:6446043	|	
Agiabampoa	|	3093487	|	synonym	|	Agiabampoa (synonym for Alvordia)	|	gbif:3093487	|	
Pterochaeta	|	3121733	|	synonym	|	Pterochaeta (synonym for Waitzia)	|	gbif:3121733	|	
Haptotrichion	|	3121733	|	synonym	|	Haptotrichion (synonym for Waitzia)	|	gbif:3121733	|	
Alcantara	|	3100285	|	synonym	|	Alcantara (synonym for Xerxes)	|	gbif:3100285	|	
Revealia	|	3143115	|	synonym	|	Revealia (synonym for Carphochaete)	|	gbif:3143115	|	
Cronquistia	|	3143115	|	synonym	|	Cronquistia (synonym for Carphochaete)	|	gbif:3143115	|	
Cephalobembix	|	3101230	|	synonym	|	Cephalobembix (synonym for Schkuhria)	|	gbif:3101230	|	
Tetracarpum	|	3101230	|	synonym	|	Tetracarpum (synonym for Schkuhria)	|	gbif:3101230	|	
Bigelovia	|	5939832	|	synonym	|	Bigelovia (synonym for Bigelowia)	|	gbif:5939832	|	
Oaxacania	|	3089442	|	synonym	|	Oaxacania (synonym for Hofmeisteria)	|	gbif:3089442	|	
Podophania	|	3089442	|	synonym	|	Podophania (synonym for Hofmeisteria)	|	gbif:3089442	|	
Carterothamnus	|	3089442	|	synonym	|	Carterothamnus (synonym for Hofmeisteria)	|	gbif:3089442	|	
Aplopappus	|	3100380	|	synonym	|	Aplopappus (synonym for Haplopappus)	|	gbif:3100380	|	
Ericameria	|	3100380	|	synonym	|	Ericameria (synonym for Haplopappus)	|	gbif:3100380	|	
Oonopsis puebloensis	|	3100380	|	synonym	|	Oonopsis puebloensis (synonym for Haplopappus)	|	gbif:3100380	|	
Macronema	|	3100380	|	synonym	|	Macronema (synonym for Haplopappus)	|	gbif:3100380	|	
Oonopsis	|	3100380	|	synonym	|	Oonopsis (synonym for Haplopappus)	|	gbif:3100380	|	
Hazardia	|	3100380	|	synonym	|	Hazardia (synonym for Haplopappus)	|	gbif:3100380	|	
Isocoma	|	3100380	|	synonym	|	Isocoma (synonym for Haplopappus)	|	gbif:3100380	|	
Columbiadoria	|	3100380	|	synonym	|	Columbiadoria (synonym for Haplopappus)	|	gbif:3100380	|	
Rayjacksonia	|	3100380	|	synonym	|	Rayjacksonia (synonym for Haplopappus)	|	gbif:3100380	|	
Tonestus	|	3100380	|	synonym	|	Tonestus (synonym for Haplopappus)	|	gbif:3100380	|	
Pyrrocoma	|	3100380	|	synonym	|	Pyrrocoma (synonym for Haplopappus)	|	gbif:3100380	|	
Hesperodoria	|	3100380	|	synonym	|	Hesperodoria (synonym for Haplopappus)	|	gbif:3100380	|	
Isopappus	|	3100380	|	synonym	|	Isopappus (synonym for Haplopappus)	|	gbif:3100380	|	
Homopappus	|	3100380	|	synonym	|	Homopappus (synonym for Haplopappus)	|	gbif:3100380	|	
Stenotopsis	|	3100380	|	synonym	|	Stenotopsis (synonym for Haplopappus)	|	gbif:3100380	|	
Chrysothamnus	|	3100380	|	synonym	|	Chrysothamnus (synonym for Haplopappus)	|	gbif:3100380	|	
Croptilon	|	3100380	|	synonym	|	Croptilon (synonym for Haplopappus)	|	gbif:3100380	|	
Osbertia	|	3100380	|	synonym	|	Osbertia (synonym for Haplopappus)	|	gbif:3100380	|	
Helianthopsis	|	3093617	|	synonym	|	Helianthopsis (synonym for Pappobolus)	|	gbif:3093617	|	
Brasilia	|	3147446	|	synonym	|	Brasilia (synonym for Calea)	|	gbif:3147446	|	
Lemmatium	|	3147446	|	synonym	|	Lemmatium (synonym for Calea)	|	gbif:3147446	|	
Tonalanthus	|	3147446	|	synonym	|	Tonalanthus (synonym for Calea)	|	gbif:3147446	|	
Aschenbornia	|	3147446	|	synonym	|	Aschenbornia (synonym for Calea)	|	gbif:3147446	|	
Caleacte	|	3147446	|	synonym	|	Caleacte (synonym for Calea)	|	gbif:3147446	|	
Amphicalea	|	3147446	|	synonym	|	Amphicalea (synonym for Calea)	|	gbif:3147446	|	
Geissopappus	|	3147446	|	synonym	|	Geissopappus (synonym for Calea)	|	gbif:3147446	|	
Meyeria	|	3147446	|	synonym	|	Meyeria (synonym for Calea)	|	gbif:3147446	|	
Schaetzellia	|	3099979	|	synonym	|	Schaetzellia (synonym for Macvaughiella)	|	gbif:3099979	|	
Frolovia	|	3086710	|	synonym	|	Frolovia (synonym for Dolomiaea)	|	gbif:3086710	|	
Vladimiria	|	3086710	|	synonym	|	Vladimiria (synonym for Dolomiaea)	|	gbif:3086710	|	
Aucklandia	|	3086710	|	synonym	|	Aucklandia (synonym for Dolomiaea)	|	gbif:3086710	|	
Cathamus	|	3138214	|	synonym	|	Cathamus (synonym for Carthamus)	|	gbif:3138214	|	
Femeniasia	|	3138214	|	synonym	|	Femeniasia (synonym for Carthamus)	|	gbif:3138214	|	
Phonus	|	3138214	|	synonym	|	Phonus (synonym for Carthamus)	|	gbif:3138214	|	
Lamottea	|	3138214	|	synonym	|	Lamottea (synonym for Carthamus)	|	gbif:3138214	|	
Kentrophyllum	|	3138214	|	synonym	|	Kentrophyllum (synonym for Carthamus)	|	gbif:3138214	|	
Geblera	|	7914887	|	homotypic synonym	|	Geblera (synonym for Crepidifolium)	|	gbif:7914887	|	
Vicoa	|	3146496	|	synonym	|	Vicoa (synonym for Pentanema)	|	gbif:3146496	|	
Benitoa	|	3095709	|	synonym	|	Benitoa (synonym for Lessingia)	|	gbif:3095709	|	
Corethrogyne	|	3095709	|	synonym	|	Corethrogyne (synonym for Lessingia)	|	gbif:3095709	|	
Aplotaxis	|	2752681	|	synonym	|	Aplotaxis (synonym for Saussurea)	|	gbif:2752681	|	
Lipschitziella	|	2752681	|	synonym	|	Lipschitziella (synonym for Saussurea)	|	gbif:2752681	|	
Notoptera	|	3093168	|	synonym	|	Notoptera (synonym for Otopappus)	|	gbif:3093168	|	
Tuxtla	|	3093168	|	synonym	|	Tuxtla (synonym for Otopappus)	|	gbif:3093168	|	
Sitilias	|	3145230	|	homotypic synonym	|	Sitilias (synonym for Pyrrhopappus)	|	gbif:3145230	|	
Marschallia	|	3114887	|	synonym	|	Marschallia (synonym for Marshallia)	|	gbif:3114887	|	
Steleocodon	|	3143071	|	synonym	|	Steleocodon (synonym for Phalacraea)	|	gbif:3143071	|	
Thlipsocarpus	|	3134549	|	synonym	|	Thlipsocarpus (synonym for Hyoseris)	|	gbif:3134549	|	
Leto	|	5393507	|	synonym	|	Leto (synonym for Helogyne)	|	gbif:5393507	|	
Brachyandra	|	5393507	|	synonym	|	Brachyandra (synonym for Helogyne)	|	gbif:5393507	|	
Eriosphaera	|	3122247	|	synonym	|	Eriosphaera (synonym for Galeomma)	|	gbif:3122247	|	
Dalea	|	3088655	|	synonym	|	Dalea (synonym for Critonia)	|	gbif:3088655	|	
Ampherephis	|	3090863	|	synonym	|	Ampherephis (synonym for Centratherum)	|	gbif:3090863	|	
Koyamacalia	|	3091154	|	synonym	|	Koyamacalia (synonym for Humbertacalia)	|	gbif:3091154	|	
Pyrethropsis	|	5400948	|	synonym	|	Pyrethropsis (synonym for Leucanthemum)	|	gbif:5400948	|	
Kremeria	|	5400948	|	synonym	|	Kremeria (synonym for Leucanthemum)	|	gbif:5400948	|	
Rhodanthemum	|	5400948	|	synonym	|	Rhodanthemum (synonym for Leucanthemum)	|	gbif:5400948	|	
Ptiloria	|	3141064	|	heterotypic synonym	|	Ptiloria (synonym for Stephanomeria)	|	gbif:3141064	|	
Hemiptilium	|	3141064	|	synonym	|	Hemiptilium (synonym for Stephanomeria)	|	gbif:3141064	|	
Hydrodyssodia	|	3116834	|	synonym	|	Hydrodyssodia (synonym for Hydropectis)	|	gbif:3116834	|	
Pseudobartlettia	|	3100725	|	synonym	|	Pseudobartlettia (synonym for Psathyrotes)	|	gbif:3100725	|	
Inyonia	|	3100725	|	synonym	|	Inyonia (synonym for Psathyrotes)	|	gbif:3100725	|	
Riencurtia	|	3140751	|	synonym	|	Riencurtia (synonym for Riencourtia)	|	gbif:3140751	|	
Pontesia	|	3140751	|	synonym	|	Pontesia (synonym for Riencourtia)	|	gbif:3140751	|	
Pycnocephalum	|	7621371	|	synonym	|	Pycnocephalum (synonym for Chresta)	|	gbif:7621371	|	
Glaziovianthus	|	7621371	|	synonym	|	Glaziovianthus (synonym for Chresta)	|	gbif:7621371	|	
Argyrovernonia	|	7621371	|	synonym	|	Argyrovernonia (synonym for Chresta)	|	gbif:7621371	|	
Paurolepis	|	3113815	|	synonym	|	Paurolepis (synonym for Gutenbergia)	|	gbif:3113815	|	
Raillardella rothrockii	|	3149368	|	synonym	|	Raillardella rothrockii (synonym for Raillardella)	|	gbif:3149368	|	
Tiarocarpus	|	3101721	|	synonym	|	Tiarocarpus (synonym for Cousinia)	|	gbif:3101721	|	
Hypacanthium	|	3101721	|	synonym	|	Hypacanthium (synonym for Cousinia)	|	gbif:3101721	|	
Lipskyella	|	3101721	|	synonym	|	Lipskyella (synonym for Cousinia)	|	gbif:3101721	|	
Schmalhausenia	|	3101721	|	synonym	|	Schmalhausenia (synonym for Cousinia)	|	gbif:3101721	|	
Anura	|	3101721	|	synonym	|	Anura (synonym for Cousinia)	|	gbif:3101721	|	
Hieracium piloselloides subsp. canipedunculum	|	8179194	|	proparte synonym	|	Hieracium piloselloides subsp. canipedunculum (synonym for Pilosella (genus 8179194))	|	gbif:8179194	|	
Hieracium piloselloides subsp. beerianum	|	8179194	|	proparte synonym	|	Hieracium piloselloides subsp. beerianum (synonym for Pilosella (genus 8179194))	|	gbif:8179194	|	
Hieracium piloselloides subsp. berninae	|	8179194	|	proparte synonym	|	Hieracium piloselloides subsp. berninae (synonym for Pilosella (genus 8179194))	|	gbif:8179194	|	
Hieracium piloselloides subsp. xerotrophicum	|	8179194	|	proparte synonym	|	Hieracium piloselloides subsp. xerotrophicum (synonym for Pilosella (genus 8179194))	|	gbif:8179194	|	
Hieracium piloselloides subsp. alethes	|	8179194	|	proparte synonym	|	Hieracium piloselloides subsp. alethes (synonym for Pilosella (genus 8179194))	|	gbif:8179194	|	
Hieracium piloselloides subsp. albidobracteum	|	8179194	|	proparte synonym	|	Hieracium piloselloides subsp. albidobracteum (synonym for Pilosella (genus 8179194))	|	gbif:8179194	|	
Hieracium piloselloides subsp. parcifloccum	|	8179194	|	proparte synonym	|	Hieracium piloselloides subsp. parcifloccum (synonym for Pilosella (genus 8179194))	|	gbif:8179194	|	
Hieracium piloselloides subsp. subflorentinum	|	8179194	|	proparte synonym	|	Hieracium piloselloides subsp. subflorentinum (synonym for Pilosella (genus 8179194))	|	gbif:8179194	|	
Pilosella cymosa subsp. origenes	|	8179194	|	proparte synonym	|	Pilosella cymosa subsp. origenes (synonym for Pilosella (genus 8179194))	|	gbif:8179194	|	
Hieracium pratense var. silvicola	|	8179194	|	proparte synonym	|	Hieracium pratense var. silvicola (synonym for Pilosella (genus 8179194))	|	gbif:8179194	|	
Hieracium umbelliferum subsp. pseudovaillantii	|	8179194	|	proparte synonym	|	Hieracium umbelliferum subsp. pseudovaillantii (synonym for Pilosella (genus 8179194))	|	gbif:8179194	|	
Hieracium umbelliferum subsp. saxonicum	|	8179194	|	proparte synonym	|	Hieracium umbelliferum subsp. saxonicum (synonym for Pilosella (genus 8179194))	|	gbif:8179194	|	
Hieracium umbelliferum subsp. acrosciadium	|	8179194	|	proparte synonym	|	Hieracium umbelliferum subsp. acrosciadium (synonym for Pilosella (genus 8179194))	|	gbif:8179194	|	
Hieracium tauschii subsp. subcymosiforme	|	8179194	|	proparte synonym	|	Hieracium tauschii subsp. subcymosiforme (synonym for Pilosella (genus 8179194))	|	gbif:8179194	|	
Hieracium multisetum subsp. troicum	|	8179194	|	proparte synonym	|	Hieracium multisetum subsp. troicum (synonym for Pilosella (genus 8179194))	|	gbif:8179194	|	
Hieracium multisetum subsp. polyadenioides	|	8179194	|	proparte synonym	|	Hieracium multisetum subsp. polyadenioides (synonym for Pilosella (genus 8179194))	|	gbif:8179194	|	
Hieracium sphaerocephalum subsp. malacodes	|	8179194	|	proparte synonym	|	Hieracium sphaerocephalum subsp. malacodes (synonym for Pilosella (genus 8179194))	|	gbif:8179194	|	
Hieracium sphaerocephalum subsp. amphitiltum	|	8179194	|	proparte synonym	|	Hieracium sphaerocephalum subsp. amphitiltum (synonym for Pilosella (genus 8179194))	|	gbif:8179194	|	
Hieracium sphaerocephalum subsp. brachycladum	|	8179194	|	proparte synonym	|	Hieracium sphaerocephalum subsp. brachycladum (synonym for Pilosella (genus 8179194))	|	gbif:8179194	|	
Hieracium sphaerocephalum subsp. brevifurcum	|	8179194	|	proparte synonym	|	Hieracium sphaerocephalum subsp. brevifurcum (synonym for Pilosella (genus 8179194))	|	gbif:8179194	|	
Hieracium sphaerocephalum subsp. furcellatum	|	8179194	|	proparte synonym	|	Hieracium sphaerocephalum subsp. furcellatum (synonym for Pilosella (genus 8179194))	|	gbif:8179194	|	
Hieracium sphaerocephalum subsp. subfurcatum	|	8179194	|	proparte synonym	|	Hieracium sphaerocephalum subsp. subfurcatum (synonym for Pilosella (genus 8179194))	|	gbif:8179194	|	
Hieracium sphaerocephalum subsp. schmidii	|	8179194	|	proparte synonym	|	Hieracium sphaerocephalum subsp. schmidii (synonym for Pilosella (genus 8179194))	|	gbif:8179194	|	
Hieracium sphaerocephalum subsp. furcatiforme	|	8179194	|	proparte synonym	|	Hieracium sphaerocephalum subsp. furcatiforme (synonym for Pilosella (genus 8179194))	|	gbif:8179194	|	
Hieracium sphaerocephalum subsp. praevittatum	|	8179194	|	proparte synonym	|	Hieracium sphaerocephalum subsp. praevittatum (synonym for Pilosella (genus 8179194))	|	gbif:8179194	|	
Hieracium unranked	|	8179194	|	heterotypic synonym	|	Hieracium unranked (synonym for Pilosella (genus 8179194))	|	gbif:8179194	|	
Hieracium piloselloides subsp. subumbellosum	|	8179194	|	proparte synonym	|	Hieracium piloselloides subsp. subumbellosum (synonym for Pilosella (genus 8179194))	|	gbif:8179194	|	
Hieracium praealtum var. berninae	|	8179194	|	proparte synonym	|	Hieracium praealtum var. berninae (synonym for Pilosella (genus 8179194))	|	gbif:8179194	|	
Hieracium peleterianum var. tenuiscapum	|	8179194	|	proparte synonym	|	Hieracium peleterianum var. tenuiscapum (synonym for Pilosella (genus 8179194))	|	gbif:8179194	|	
Hieracium piloselloides subsp. albulanum	|	8179194	|	proparte synonym	|	Hieracium piloselloides subsp. albulanum (synonym for Pilosella (genus 8179194))	|	gbif:8179194	|	
Hieracium praealtum subsp. beerianum	|	8179194	|	proparte synonym	|	Hieracium praealtum subsp. beerianum (synonym for Pilosella (genus 8179194))	|	gbif:8179194	|	
